Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
SRX7353720	15740832	309614	13092837	127909	0	0	0	0	0	0	0	0	0	2171672	38373	427	1.9669481257407488	15740832.0	15612923.0	99.19	127909.0	0.81	SRX7353720_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15740832.0	0.0	20-51	56.0	2.691884044897169	50.54959750539235	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	15751648	748156	15751648	797454897	867902	795700168	0.2200411592682213			0.7301	0.0087	0.2612
SRX7353721	14922224	220140	11524191	156736	0	0	0	0	0	0	0	0	0	2980812	39770	575	1.4752492657930882	14922224.0	14765488.0	98.95	156736.0	1.05	SRX7353721_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14922224.0	0.0	20-51	56.0	2.8848506946844656	50.51739083932797	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	14982402	918239	14982402	757561709	2683002	753850164	0.4899330253768146			0.6783	0.0086	0.313
SRX7353722	14563057	370741	11149510	225789	0	0	0	0	0	0	0	0	0	2773739	42824	454	2.5457635714809057	14563057.0	14337268.0	98.45	225789.0	1.55	SRX7353722_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14563057.0	0.0	20-51	57.0	3.221034279473044	50.52864299027326	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	14587591	675655	14587591	738002069	1349628	735862108	0.2899668022475422			0.6824	0.0093	0.3083
SRX7353723	16012255	413059	9946500	155861	0	0	0	0	0	0	0	0	0	5401849	94740	246	2.579642904762633	16012255.0	15856394.0	99.03	155861.0	0.97	SRX7353723_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16012255.0	0.0	20-51	58.0	2.2042841335964143	50.51965460205324	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	16045238	635943	16045238	811340723	1648506	808944794	0.2953049110046951			0.5408	0.0127	0.4465
SRX7396609	107849716	1275280	90548889	11789973	0	0	0	0	3195840	0	0	0	0	933228	96749	9757	1.1824602301224418	107849716.0	96059743.0	89.07	11789973.0	10.93	SRX7396609_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	107849716.0	0.0	20-101	54.0	4.935441122721902	93.21803558574044	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	108004804	55943665	108004804	10908485204	6641470	10133684704	7.1027322814343705	0.9744	0.0013	0.0243		
SRX7478973	4633892	2267220	46616	741547	0	0	0	0	0	0	0	0	0	1481441	95696	1372	48.92690636726104	4633892.0	3892345.0	84.0	741547.0	16.0	SRX7478973_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4633892.0	0.0	20-75	53.0	36.25830311453201	65.15291983498967	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4634862	2501630	4634862	310285892	507665	304929904	1.7261461568481498			0.5118	0.132	0.3562
SRX7478974	47789647	30231889	1249381	3903047	0	0	0	0	0	0	0	0	0	11118514	1267947	18869	63.26033125961361	47789647.0	43886600.0	91.83	3903047.0	8.17	SRX7478974_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47789647.0	0.0	20-75	52.0	22.181625262336	66.51821048186441	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	47792011	11666054	47792011	3229322220	4954253	3209468584	0.6147926607336198			0.5615	0.0226	0.4159
SRX7478975	13874110	8071657	866860	1512298	0	0	0	0	0	0	0	0	0	3097432	321161	4702	58.177836272020336	13874110.0	12361812.0	89.1	1512298.0	10.9	SRX7478975_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13874110.0	0.0	20-75	52.0	30.08285576841861	66.4009760626087	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	13875453	3378507	13875453	935947188	1475647	930147181	0.6196938325541506			0.567	0.0437	0.3893
SRX7478976	11096246	7107902	326002	946704	0	0	0	0	0	0	0	0	0	2411122	300358	4158	64.05681705326288	11096246.0	10149542.0	91.47	946704.0	8.53	SRX7478976_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11096246.0	0.0	20-75	52.0	31.448465780365943	66.57053295321678	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	11097681	2771712	11097681	750555490	1237830	745784956	0.6356004404151383			0.5625	0.0208	0.4167
SRX7478977	15563562	5049614	6109413	1828717	0	0	0	0	0	0	0	0	0	2367212	205473	3133	32.44510479027873	15563562.0	13734845.0	88.25	1828717.0	11.75	SRX7478977_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15563562.0	0.0	20-75	53.0	23.4314366459761	65.67250196323953	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	15564869	8220796	15564869	1050286574	1602696	1032317448	1.7108783873685889			0.6449	0.0314	0.3238
SRX7478978	13790273	8494917	593420	1256698	0	0	0	0	0	0	0	0	0	3104016	336350	4872	61.60078919394852	13790273.0	12533575.0	90.89	1256698.0	9.11	SRX7478978_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13790273.0	0.0	20-75	52.0	29.615901449119843	66.5338024852735	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	13790985	3423532	13790985	932196530	1506721	926326861	0.6296600353146563			0.5671	0.0192	0.4137
SRX7478979	15161630	7877499	908020	2901126	0	0	0	0	0	0	0	0	0	3119977	350327	4681	51.95680807406592	15161630.0	12260504.0	80.87	2901126.0	19.13	SRX7478979_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15161630.0	0.0	20-75	53.0	27.162877840360544	65.888833588473	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	15163218	8072988	15163218	1026337782	1595465	1008882340	1.7007502116881048			0.5577	0.0395	0.4028
SRX7478980	17270325	10843579	332300	1283938	0	0	0	0	0	0	0	0	0	4323024	481364	6120	62.78734766137869	17270325.0	15986387.0	92.57	1283938.0	7.43	SRX7478980_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17270325.0	0.0	20-75	52.0	28.376248307384984	65.50311091424163	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	17271551	4049775	17271551	1149151047	1799579	1142207933	0.6041950723645818			0.5502	0.0193	0.4305
SRX7478981	12384974	7111760	442452	1315658	0	0	0	0	0	0	0	0	0	3215749	295532	3823	57.42248631284975	12384974.0	11069316.0	89.38	1315658.0	10.62	SRX7478981_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12384974.0	0.0	20-75	52.0	31.38128630859862	66.10614701330822	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	12387031	2982733	12387031	831812035	1357450	826633905	0.6225120318197849			0.5573	0.0306	0.4121
SRX7478982	13637913	9421149	173720	423720	0	0	0	0	0	0	0	0	0	3217771	395958	5595	69.08057706483389	13637913.0	13214193.0	96.89	423720.0	3.11	SRX7478982_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13637913.0	0.0	20-75	52.0	29.6818196723462	65.67373952304872	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	13640160	7132903	13640160	919925458	1463227	904629578	1.6627303730950775			0.5466	0.0193	0.4342
SRX7478983	14622981	8618642	922792	1181553	0	0	0	0	0	0	0	0	0	3513424	381199	5371	58.93902207764614	14622981.0	13441428.0	91.92	1181553.0	8.08	SRX7478983_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14622981.0	0.0	20-75	53.0	29.044429107564905	64.44419027830236	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	14625431	8063925	14625431	968992094	1514090	951853792	1.768673047604865			0.5536	0.0309	0.4155
SRX7478984	16016703	9401255	349706	1267830	0	0	0	0	0	0	0	0	0	4589932	402408	5572	58.69656820133332	16016703.0	14748873.0	92.08	1267830.0	7.92	SRX7478984_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16016703.0	0.0	20-75	52.0	29.57409797028988	64.0552962741458	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	16018249	3536391	16018249	1042108862	1605978	1035990130	0.5871490228244504			0.5521	0.0187	0.4293
SRX7494095	9207313	2925569	6186	4474227	0	0	0	0	18333	0	0	0	0	1318521	463809	668	31.77440584457159	9207313.0	4733086.0	51.41	4474227.0	48.59	SRX7494095_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9207313.0	0.0	20-50	52.0	48.92789908617764	49.4932889758391	pass	fail		pass	fail	pass	pass	warn	fail	warn	pass	2.6	9441083	2988925	9441083	387084403	178975	374636714	3.2157557637371403	0.0717	0.5101	0.4182		
SRX7494096	8212440	2563794	6054	3983536	0	0	0	0	17181	0	0	0	0	1242060	399316	499	31.21841986060172	8212440.0	4228904.0	51.49	3983536.0	48.51	SRX7494096_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8212440.0	0.0	20-41	51.0	7.5721602768925615	40.50607943558797	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	8479635	2748568	8479635	347665035	186808	334160039	3.884484961221366	0.0698	0.5055	0.4247		
SRX7494097	20287270	5970598	3021	9873575	0	0	0	0	47615	0	0	0	0	3312253	1077163	3045	29.43026834068852	20287270.0	10413695.0	51.33	9873575.0	48.67	SRX7494097_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20287270.0	0.0	20-41	52.0	6.066036666492706	40.51784133597079	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	20459341	6391463	20459341	838832981	448085	823879318	1.7826746609525597	0.0736	0.5623	0.3641		
SRX7494098	22523815	6978518	5393	11022237	0	0	0	0	35764	0	0	0	0	3219981	1259286	2636	30.98284193863251	22523815.0	11501578.0	51.06	11022237.0	48.94	SRX7494098_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22523815.0	0.0	20-41	52.0	6.289360455102829	40.53878656879397	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	22776669	6984961	22776669	933843429	555575	915355604	1.979756394473704	0.0764	0.5535	0.3701		
SRX7494099	18857624	5922990	18729	9300732	0	0	0	0	82650	0	0	0	0	2788781	742912	830	31.408994049303345	18857624.0	9556892.0	50.68	9300732.0	49.32	SRX7494099_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18857624.0	0.0	20-41	52.0	6.3022154523297775	40.5011722049395	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	19860297	6818990	19860297	814272177	419404	769278627	5.525615546114871	0.0619	0.5763	0.3618		
SRX7494100	17389496	5536885	21554	8583290	0	0	0	0	78188	0	0	0	0	2482524	686043	1012	31.84039951474154	17389496.0	8806206.0	50.64	8583290.0	49.36	SRX7494100_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17389496.0	0.0	20-50	52.0	47.09463633353799	49.47986077342322	pass	fail		pass	fail	warn	pass	warn	fail	warn	pass	2.6	18703689	6541977	18703689	766851249	377633	710845818	7.303297878569406	0.0611	0.5622	0.3768		
SRX7494101	47210629	12015946	40533	23410772	0	0	0	0	153435	0	0	0	0	9682501	1903517	3925	25.45178120799873	47210629.0	23799857.0	50.41	23410772.0	49.59	SRX7494101_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47210629.0	0.0	20-50	51.0	35.849817349491005	49.47312659189523	pass	fail		pass	fail	warn	pass	warn	fail	fail	pass	2.6	47736012	14371776	47736012	1957176492	945243	1918378515	1.9823443188995755	0.0655	0.6008	0.3337		
SRX7494102	16420906	4026866	11585	8189276	0	0	0	0	47738	0	0	0	0	3473802	670658	981	24.522800386288065	16420906.0	8231630.0	50.13	8189276.0	49.87	SRX7494102_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16420906.0	0.0	20-41	53.0	5.846033866641422	40.47736020168436	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	16982373	5408758	16982373	696277293	364895	668430902	3.999324878170341	0.0684	0.6047	0.3269		
SRX7494103	9282894	1859986	13227	4627074	0	0	0	0	24613	0	0	0	0	2325318	432154	522	20.03670407095029	9282894.0	4655820.0	50.15	4627074.0	49.85	SRX7494103_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9282894.0	0.0	20-41	54.0	6.856250056965943	40.501121525248486	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9799693	3146600	9799693	401787413	228298	379460628	5.556865217178916	0.0544	0.6649	0.2807		
SRX7494104	11403337	2328194	9764	5735591	0	0	0	0	29303	0	0	0	0	2713847	586105	533	20.41677800103601	11403337.0	5667746.0	49.7	5735591.0	50.3	SRX7494104_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11403337.0	0.0	20-50	51.0	38.85551505123793	49.457950773532346	pass	fail		pass	fail	warn	pass	warn	fail	fail	pass	2.6	12350962	4251470	12350962	506389442	331927	469026105	7.378379938655987	0.0615	0.6516	0.2869		
SRX7494105	33125778	9555943	3165	16192004	0	0	0	0	57667	0	0	0	0	5378936	1934696	3367	28.84745227719633	33125778.0	16933774.0	51.12	16192004.0	48.88	SRX7494105_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33125778.0	0.0	20-50	51.0	38.170815820632974	49.51289747821168	pass	fail		pass	fail	warn	pass	warn	fail	warn	pass	2.6	33718651	10677374	33718651	1382464691	679961	1346624761	2.592466211493281	0.0703	0.6001	0.3296		
SRX7494106	14125147	4128314	3555	6882044	0	0	0	0	28790	0	0	0	0	2376733	704460	1251	29.22669760534173	14125147.0	7243103.0	51.28	6882044.0	48.72	SRX7494106_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14125147.0	0.0	20-41	52.0	6.2996384223483135	40.5008115667752	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	14622626	4831178	14622626	599527666	290227	574750509	4.132779587189226	0.0658	0.5671	0.3671		
SRX7494107	8858515	2948076	7013	4284441	0	0	0	0	15403	0	0	0	0	1210233	392955	394	33.279573382220384	8858515.0	4574074.0	51.63	4284441.0	48.37	SRX7494107_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8858515.0	0.0	20-41	52.0	7.369494567470293	40.49803516729384	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9057279	2901449	9057279	371348439	195585	360590863	2.8968954411034966	0.0666	0.4992	0.4342		
SRX7494108	16733753	5799600	15591	8180521	0	0	0	0	71815	0	0	0	0	1867685	797949	592	34.65809492945187	16733753.0	8553232.0	51.11	8180521.0	48.89	SRX7494108_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16733753.0	0.0	20-41	52.0	7.459111356190517	40.50063634858241	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	17751966	6124561	17751966	727830606	404027	682954696	6.165708013658332	0.0634	0.4979	0.4386		
SRX7494109	11524012	3607688	9940	5673343	0	0	0	0	47397	0	0	0	0	1698304	486867	473	31.305833419819415	11524012.0	5850669.0	50.77	5673343.0	49.23	SRX7494109_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11524012.0	0.0	20-41	52.0	7.483916984161786	40.4950196164322	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	11957705	3999683	11957705	490265905	271258	469166116	4.303743904035097	0.0662	0.5149	0.4189		
SRX7494110	14138977	3577367	15695	7045679	0	0	0	0	41106	0	0	0	0	2958038	499948	1144	25.301455685230977	14138977.0	7093298.0	50.17	7045679.0	49.83	SRX7494110_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14138977.0	0.0	20-50	52.0	42.17580769993973	49.455724696348256	pass	fail		pass	fail	warn	pass	warn	fail	warn	pass	2.6	14703367	5002288	14703367	602838047	265880	575371973	4.556128156921058	0.0625	0.5993	0.3382		
SRX7494111	16813108	4317140	15810	8363234	0	0	0	0	72979	0	0	0	0	3373036	669926	983	25.677227553644457	16813108.0	8449874.0	50.26	8363234.0	49.74	SRX7494111_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16813108.0	0.0	20-50	51.0	42.445982356566105	49.47143193275152	pass	fail		pass	fail	warn	pass	warn	fail	fail	pass	2.6	17303871	5751868	17303871	709458711	334416	683714904	3.628654719555625	0.0665	0.6021	0.3314		
SRX7494112	8595015	2054157	10010	4289176	0	0	0	0	23093	0	0	0	0	1847521	370573	485	23.899399826527358	8595015.0	4305839.0	50.1	4289176.0	49.9	SRX7494112_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8595015.0	0.0	20-41	53.0	7.927677365108986	40.52159734450725	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9068367	2934493	9068367	371803047	238997	351333094	5.505590436971325	0.0635	0.6237	0.3128		
SRX7494113	12895702	2988842	10616	6431849	0	0	0	0	62584	0	0	0	0	2759552	641674	585	23.17703991608987	12895702.0	6463853.0	50.12	6431849.0	49.88	SRX7494113_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12895702.0	0.0	20-41	53.0	6.874138085224233	40.47276557724426	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	13975724	4943327	13975724	573004684	337181	527927702	7.866773738275409	0.0677	0.6163	0.316		
SRX7494114	19077729	6451844	6123	9576793	0	0	0	0	26476	0	0	0	0	1547345	1468766	382	33.81872129539108	19077729.0	9500936.0	49.8	9576793.0	50.2	SRX7494114_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19077729.0	0.0	20-50	51.0	41.78891307154777	49.49602282326162	pass	fail		pass	fail	pass	pass	warn	fail	warn	pass	2.6	19611632	6476788	19611632	804076912	392419	776174035	3.470175126729668	0.0984	0.486	0.4156		
SRX7494115	29092631	9287739	1431	14788991	0	0	0	0	42181	0	0	0	0	2371782	2599995	512	31.924713168774595	29092631.0	14303640.0	49.17	14788991.0	50.83	SRX7494115_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29092631.0	0.0	20-50	51.0	35.0534971441644	49.49962308324744	pass	fail		pass	fail	warn	pass	warn	fail	warn	pass	2.6	29462321	9491759	29462321	1207955161	687686	1181408732	2.197633642131523	0.1107	0.5032	0.3861		
SRX7494116	14189234	4497367	9262	7317072	0	0	0	0	43941	0	0	0	0	1403446	917837	309	31.695629235517572	14189234.0	6872162.0	48.43	7317072.0	51.57	SRX7494116_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14189234.0	0.0	20-41	51.0	7.005104434343093	40.47259316464864	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	15179228	5443671	15179228	622348348	292584	579455374	6.89211663176135	0.0907	0.4837	0.4256		
SRX7494117	11127261	3542627	5711	5773750	0	0	0	0	36152	0	0	0	0	1052662	716189	170	31.83736770441531	11127261.0	5353511.0	48.11	5773750.0	51.89	SRX7494117_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11127261.0	0.0	20-41	51.0	7.199049772218507	40.46271692557585	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	11500605	3863406	11500605	471524805	277140	453208720	3.8844372142839863	0.1041	0.4906	0.4053		
SRX7494118	14863956	4552639	4653	7258079	0	0	0	0	30434	0	0	0	0	2298649	718624	878	30.62871687725664	14863956.0	7605877.0	51.17	7258079.0	48.83	SRX7494118_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14863956.0	0.0	20-41	52.0	6.377297282312249	40.49162638802214	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	15315926	5036408	15315926	627952966	348598	604715164	3.700564096069577	0.0705	0.544	0.3855		
SRX7494119	12868751	3948390	6895	6720329	0	0	0	0	36948	0	0	0	0	1313947	842052	190	30.68199858712007	12868751.0	6148422.0	47.78	6720329.0	52.22	SRX7494119_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12868751.0	0.0	20-41	51.0	6.57053687852737	40.492540651381006	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	14215801	5269267	14215801	582847841	315607	527848327	9.436341722676124	0.0903	0.4673	0.4424		
SRX7494120	14126452	4142398	6143	7404574	0	0	0	0	54202	0	0	0	0	1606563	912375	197	29.32369713216029	14126452.0	6721878.0	47.58	7404574.0	52.42	SRX7494120_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14126452.0	0.0	20-50	51.0	42.30103945533243	49.45673719062649	pass	fail		pass	fail	warn	pass	warn	fail	warn	pass	2.6	14959192	5362532	14959192	747959600	1703551	710973758	4.944898360820558	0.1053	0.4796	0.4151		
SRX7494121	11647962	3174530	11207	6109040	0	0	0	0	49699	0	0	0	0	1632332	670993	161	27.25395223645132	11647962.0	5538922.0	47.55	6109040.0	52.45	SRX7494121_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11647962.0	0.0	20-50	51.0	42.11294550829964	49.40664186576158	pass	fail		pass	fail	pass	pass	warn	fail	warn	pass	2.6	12519501	4594158	12519501	625975050	2023688	588070257	6.055320096224282	0.0985	0.4732	0.4283		
SRX7494122	10932285	3069709	12411	5730489	0	0	0	0	37247	0	0	0	0	1461796	620509	124	28.07929906693797	10932285.0	5201796.0	47.58	5730489.0	52.42	SRX7494122_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10932285.0	0.0	20-41	52.0	6.98381958963742	40.49483625792778	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	11419279	3939732	11419279	570963950	1892369	547513347	4.10719503394216	0.1009	0.4701	0.4291		
SRX7494123	13125757	4031038	11924	6460304	0	0	0	0	19334	0	0	0	0	2088099	514064	994	30.710899188519186	13125757.0	6665453.0	50.78	6460304.0	49.22	SRX7494123_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13125757.0	0.0	20-41	51.0	6.132132326860616	40.50254808160779	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	13421459	4177987	13421459	671072950	914683	654349653	2.492023706215546	0.0551	0.6093	0.3356		
SRX7494124	11903962	3668604	8452	5880532	0	0	0	0	15811	0	0	0	0	1878465	451203	895	30.81834434619331	11903962.0	6023430.0	50.6	5880532.0	49.4	SRX7494124_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11903962.0	0.0	20-50	52.0	42.69047301844701	49.52281383290706	pass	fail		pass	fail	warn	pass	warn	fail	warn	pass	2.6	12488887	4023039	12488887	624444350	911876	598065010	4.224450105121457	0.0568	0.6016	0.3416		
SRX7494125	15799209	3762547	10855	7850543	0	0	0	0	44181	0	0	0	0	3522866	607397	820	23.81478085390224	15799209.0	7948666.0	50.31	7850543.0	49.69	SRX7494125_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15799209.0	0.0	20-50	51.0	41.04711651459783	49.52998330486039	pass	fail		pass	fail	warn	pass	warn	fail	fail	pass	2.6	16038754	4525182	16038754	801937700	1791271	786230720	1.9586284570484715	0.0644	0.6306	0.305		
SRX7494126	8530396	2067738	6846	4245751	0	0	0	0	20589	0	0	0	0	1842177	346771	524	24.23964842898266	8530396.0	4284645.0	50.23	4245751.0	49.77	SRX7494126_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8530396.0	0.0	20-41	53.0	6.816185214992225	40.55089705096926	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	8931088	2763738	8931088	446554400	1008383	428010454	4.15267344807262	0.0637	0.6188	0.3176		
SRX7494127	14332708	2878082	12059	7077757	0	0	0	0	35634	0	0	0	0	3670867	657714	595	20.080517931433477	14332708.0	7254951.0	50.62	7077757.0	49.38	SRX7494127_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14332708.0	0.0	20-41	54.0	5.034011783817702	40.51040012815443	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	14708922	4565046	14708922	735446100	1610506	714629941	2.830412589039496	0.0566	0.663	0.2804		
SRX7494128	18287654	3581070	9150	9068604	0	0	0	0	44294	0	0	0	0	4586230	997606	700	19.581899351332872	18287654.0	9219050.0	50.41	9068604.0	49.59	SRX7494128_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18287654.0	0.0	20-41	53.0	4.805717902441876	40.5177256743812	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	18743823	5696273	18743823	937191150	2060675	911892020	2.699463177815966	0.0619	0.6775	0.2606		
SRX7633558	21636437	8549279	32488	607075	0	0	0	0	0	0	0	0	0	11843675	593910	10010	39.513340389639936	21636437.0	21029362.0	97.19	607075.0	2.81	SRX7633558_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21636437.0	0.0	20-150	49.0	17.536324139497335	147.2129892736036	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	21646184	7377888	21646184	3246927600	9489085	3195974585	1.5692685910212472			0.4961	0.0122	0.4917
SRX7633559	20607212	8691009	1253	498294	0	0	0	0	0	0	0	0	0	10946189	466495	3972	42.17459887344295	20607212.0	20108918.0	97.58	498294.0	2.42	SRX7633559_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20607212.0	0.0	20-150	50.0	17.655398992339055	147.61405909736845	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	20616654	6914602	20616654	3092498100	10949002	3052526178	1.292544755322566			0.558	0.0118	0.4302
SRX7633560	24800474	10416847	1087	521738	0	0	0	0	0	0	0	0	0	13286967	566740	7095	42.00261253071211	24800474.0	24278736.0	97.9	521738.0	2.1	SRX7633560_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24800474.0	0.0	20-150	49.0	16.283831023958875	147.77341630647865	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	24826600	8369850	24826600	3723990000	13463174	3677834028	1.2394225548403728			0.5565	0.0109	0.4326
SRX7633561	23589731	9554642	853	533747	0	0	0	0	0	0	0	0	0	12920886	575519	4084	40.50339531213815	23589731.0	23055984.0	97.74	533747.0	2.26	SRX7633561_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23589731.0	0.0	20-150	50.0	17.033012986992226	147.37823746273327	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	23601078	8014704	23601078	3540161700	12206843	3488548363	1.4579372744470966			0.5413	0.0139	0.4448
SRX7633562	27537459	10562855	721	618104	0	0	0	0	0	0	0	0	0	15537291	811940	6548	38.3581324624033	27537459.0	26919355.0	97.76	618104.0	2.24	SRX7633562_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27537459.0	0.0	20-150	48.0	15.366673915214552	145.6567088125306	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	27559214	10748319	27559214	4133882100	14625072	4024640463	2.6425919839368426			0.4466	0.0147	0.5387
