Sample	Top over-represented sequence	Sum of remaining over-represented sequences
p1k_00575	1.234835622210777	4.270503996602621
p1k_00576	0.5724660279609041	1.1422486214157415
p1k_00577	0.5660833626450933	1.3648170000642965
p1k_00578	0.5092858961073451	3.7685117685721865
p1k_00579	0.530884578819332	3.601837785723481
p1k_00580	0.2707118231191512	0.9082884336033861
p1k_00581	0.19334329217680263	0.8139770723868398
p1k_00582	0.5408686722149028	1.393102389281349
p1k_00583	0.7140144627434681	1.6604776548221927
p1k_00584	0.9337947443964444	6.604721249519361
p1k_00585	0.8653988847248186	7.973171896844532
p1k_00586	1.505730520805761	5.478277289755155
p1k_00587	1.1856318441081064	4.872038750534005
p1k_00588	0.8747004487664346	4.261762583321162
p1k_00589	1.307722030021837	3.8642740530135327
p1k_00590	0.7301272505732487	4.190117282103081
p1k_00591	0.8456549451460538	4.793753923817303
p1k_00592	1.8438746915502249	4.630450079487112
p1k_00593	2.6754860840453047	7.525104526229937
p1k_00594	0.15133496458181772	0.4550679476311924
p1k_00595	0.5387567057968599	2.1311095177999606
p1k_00596	0.8876899838028631	2.1140473734533813
p1k_00597	0.8756781925014598	2.3945053429278564
p1k_00598	1.030863712765796	2.5732409340153515
p1k_00599	0.9584325931355522	2.3960375265544798
p1k_00600	0.642198528858314	2.9069409170103713
p1k_00601	0.5833618248151394	2.676114300335238
p1k_00602	0.8402109250022491	3.102464961038562
p1k_00603	0.9067759134594561	3.577714943635625
p1k_00604	0.559062057021191	2.9532249714731904
p1k_00605	0.646627314013183	3.3744789560809156
p1k_00606	1.1533452676841318	2.782979494806157
p1k_00607	1.1520598623626663	3.2955515286469055
p1k_00608	1.0399189412464147	3.357178556600609
p1k_00609	0.45308093886976836	2.377720866676854
p1k_00610	0.8480461632472184	3.5686027834984158
p1k_00611	0.8237013957350362	3.8149268324347125
p1k_00612	0.3161188847613411	0.5339457545724287
p1k_00613	0.26951782559179766	0.5479147611519419
p1k_00614	0.7366189586786723	2.411348714789843
p1k_00615	0.6397304052844434	2.2637706722478588
p1k_00616	0.6993400895433372	4.361643642943745
p1k_00617	0.6552054486478494	4.261193649268109
p1k_00618	0.5286300195764779	1.9450220806513814
p1k_00619	0.4747886137270473	2.644385642420283
p1k_00620	1.118776522571416	14.362919686995061
p1k_00621	1.2109160211835288	14.032934334026749
p1k_00622	0.8128109501390492	8.871523692542496
p1k_00623	0.8640414181280948	9.180760356757599
p1k_00624	1.0273572883700892	6.415175636034554
p1k_00625	1.1495011447155201	6.228619539742359
p1k_00626	0.3914452586038235	1.9952806354639663
p1k_00627	0.4528324289144335	2.790398084727302
p1k_00628	0.4491918113308861	1.9676920751895677
p1k_00629	0.39635343036604515	1.9934680154392368
p1k_00630	1.6430387640078636	5.084063380596459
p1k_00631	1.5536954459968768	4.376432648471453
p1k_00632	0.8055027505941195	3.1789511366642977
p1k_00633	0.7341632657524277	3.3354367683504753
p1k_00634	1.7565069706669094	4.80640839417225
p1k_00635	1.3215274950152507	4.737415462742418
p1k_00636	0.5486858377529097	2.2448513927525036
p1k_00637	0.6485926251376516	2.176167387463724
p1k_00638	0.5227399339850385	2.018616209586389
p1k_00639	0.47989268503894095	2.309826275077174
p1k_00640	1.4075789992263619	14.599621957164489
p1k_00641	1.4015032197436665	15.58496616468673
p1k_00642	0.8871471883102006	3.532213778618876
p1k_00643	1.0287971445866493	2.9922856792684174
p1k_00644	1.1389958792256198	5.625103724203507
p1k_00645	1.2348449128360461	7.839602710862573
p1k_00646	1.0161442227970794	8.703908540379597
p1k_00647	0.7259634622600657	5.743250145633706
p1k_00648	0.4571127853094418	2.3852660812789734
p1k_00649	0.4831163114659247	2.5427771715088143
p1k_00650	1.161495279627828	6.072576156347373
p1k_00651	1.1413047395244755	6.261885091753793
p1k_00652	1.1981115264645026	4.227829080337536
p1k_00653	1.1732472040013975	5.3905563306469855
p1k_00654	1.243489827476292	5.051210048331345
p1k_00655	1.6216678639881434	5.654595297462078
p1k_00656	0.4695587969221289	3.4223437615525527
p1k_00657	0.6235299199545168	2.876145571329812
p1k_00658	0.7940484558868055	5.485703154993515
p1k_00659	0.7897180201082565	5.74577323517954
p1k_00660	1.0760063315574557	4.1947935059921075
p1k_00661	1.359778212191682	5.234879404743781
p1k_00662	0.41456639728770417	3.86760587478978
p1k_00663	0.5014676636125704	3.5115505393921818
p1k_00664	0.910870853933048	3.3498647945582984
p1k_00665	0.977178214365428	3.2578463157333823
p1k_00666	1.3697765504174737	14.931071455258564
p1k_00667	0.9505575162420032	11.542224686765667
p1k_00668	0.5918802819014506	2.920417818912872
p1k_00669	0.7383093423841678	3.621661125748601
p1k_00670	0.909334643354931	5.2332762674697815
p1k_00671	0.8523081916677975	4.995391978429016
p1k_00672	1.3058975863134215	5.585448000455616
p1k_00673	1.1303396207214373	4.774679612573654
p1k_00674	0.835659952077019	10.568116980294803
p1k_00675	0.8014292903004513	9.29072236763234
p1k_00676	0.3918517543811116	1.9271802959495001
p1k_00677	0.418632874043614	1.6430615119240564
p1k_00678	0.7541706631520425	2.745544508166528
p1k_00679	1.0011410218798504	2.996491797888392
p1k_00680	0.6177928004626281	2.313095641009494
p1k_00681	0.5757809330282776	2.940084516789204
p1k_00682	1.1453583019358253	10.650486306592665
p1k_00683	1.1660953202640687	10.628362730142607
p1k_00684	0.6116657834164483	4.767638539980557
p1k_00685	0.7126111090473037	5.913105832081132
p1k_00686	1.6168771995474613	6.26726687740995
p1k_00687	1.9711281670970082	8.079762900645276
p1k_00688	1.9566404403230346	8.151675162768694
p1k_00689	2.0306208320043675	8.76348155225153
p1k_00690	0.7006008006078331	5.519078211635702
p1k_00691	0.6697971374713386	5.577523097591336
p1k_00692	1.169545928887682	5.094159606815309
p1k_00693	1.0102640119912056	5.045336692375003
p1k_00694	0.48474264489226154	2.5862164049743384
p1k_00695	0.4473814904032198	2.932685176252222
p1k_00696	1.0718979995738787	15.603841529054794
p1k_00697	1.203760978352578	18.119474895373685
p1k_00698	1.2872717439951058	13.202781326302471
p1k_00699	1.2784614293448264	14.328316607712454
p1k_00700	0.6222151705608168	2.1730093901769085
p1k_00701	0.6565553883717504	2.1677401258014295
p1k_00702	1.024008161011652	4.819353815915061
p1k_00703	1.0043043928104263	5.588115565068741
p1k_00704	0.5154974181446482	2.1660750336551424
p1k_00705	0.5867626099535856	2.5702104103014243
p1k_00706	1.3847058873480411	6.543527202552539
p1k_00707	1.7963595199944993	8.057341511813894
p1k_00708	1.3791220445233916	5.578908240833104
p1k_00709	1.1356683345604437	4.37774246003006
p1k_00710	0.16187012502611264	0.10161016866676909
p1k_00711	0.4793380011745889	2.023103686803796
p1k_00712	0.7238518460469345	1.5853202476838701
p1k_00713	0.6233847462129689	1.376606286641531
p1k_00714	0.6745762832231619	1.5602768884762641
p1k_00715	0.7818656005723651	1.282488603458361
p1k_00716	1.9340338519883684	8.54469896199313
p1k_00717	1.7671458931516697	6.2953178334623505
p1k_00718	0.3735152509684756	3.4030549609372662
p1k_00719	0.5201011717467497	1.6313715996179279
p1k_00720	0.37601779649597633	3.5460130925274385
p1k_00721	0.7215621446222515	2.1878405882558494
p1k_00722	0.641143398801711	0.9018167222212528
p1k_00723	0.7644982519579503	2.4649291304300416
p1k_00724	0.18048646421510553	0.23931487935450427
p1k_00725	0.7819132936167766	1.9597174327486049
p1k_00726	0.7136489656381702	1.228383609616849
p1k_00727	0.8288467022229044	1.5075736341056185
p1k_00728	0.746484019498704	1.7457149700587449
p1k_00729	0.6386873179359135	1.5203299478082952
p1k_00730	0.868941345283041	1.557733294458404
p1k_00731	0.19081547146021272	0.5104439621251585
p1k_00732	0.5277687298850403	0.6838055337244014
p1k_00733	0.8135399040591785	1.540792440839608
p1k_00734	0.6752390215683792	1.1398960683389634
p1k_00735	1.3730235448145023	3.1688007049205056
p1k_00736	1.2031973400792009	2.633857366292534
p1k_00737	0.8192667141274859	2.0814758476864474
p1k_00738	0.7944472070773694	1.8424516526240309
p1k_00739	0.5885829961362116	1.117266651955164
p1k_00740	0.533579733468637	1.008064314122499
p1k_00741	0.7823438861811501	1.8363752616940454
p1k_00742	0.8004773310881856	1.6383502403233638
p1k_00743	2.0718894102688785	5.264386982925057
p1k_00744	3.092623275232058	4.062041214529193
p1k_00745	2.7683644456030088	3.346715436692408
p1k_00746	2.878567857518208	3.3829469755641295
p1k_00747	1.5666738406613578	0.9843142716074389
p1k_00748	1.6189764657950925	0.9111158749762696
p1k_00749	1.872385935886689	1.1759873912364465
p1k_00750	1.356521540364403	0.5256697055970567
p1k_00751	1.2159784581877968	0.6180559678971196
p1k_00752	1.4501623519497422	0.9831931267762728
p1k_00753	1.2030164760059114	2.0446350538502385
p1k_00754	1.6459377837520919	4.12180325285849
p1k_00755	0.8224353744386909	1.138809671312928
p1k_00756	0.769844574875991	0.9815539034062732
p1k_00757	0.9848996477149818	0.9619828922948555
p1k_00758	0.8035411423282927	1.4693339698679049
p1k_00759	0.9166881932786302	1.2971000956545256
p1k_00760	0.8406059032269227	1.4343869030577583
p1k_00761	2.7984264683319204	10.732814020931794
p1k_00762	4.300617231453082	13.583992166830779
p1k_00763	2.5220103415804385	2.0931806553052192
p1k_00764	2.190586475215608	1.7796554416990826
p1k_00765	2.6330820633487573	2.1110710245765114
p1k_00766	1.1776321748393033	3.1081644523059717
p1k_00767	1.234456660162766	3.629677778056238
p1k_00768	1.566102043853183	5.9932841347643695
p1k_00769	0.9869668933000201	3.129355703422107
p1k_00770	0.8898458719159029	2.828269927534852
p1k_00771	0.4143598696937711	0.9263678362315728
p1k_00772	0.38978878589879956	0.9010545509800942
p1k_00773	0.4874844098378218	1.7800983620475317
p1k_00774	0.5185825173369643	1.9503921955224577
p1k_00775	0.42259977047290387	0.9931391269683878
p1k_00776	0.37534137538254625	0.9244300953956393
p1k_00777	0.34159098355729783	1.1485099802478487
p1k_00778	0.46911326390729235	1.9551838874002534
p1k_00779	0.6754796917074223	2.6390295315050936
p1k_00780	0.5609184453962679	2.0263392717016493
p1k_00781	0.5483629742942071	2.6666040444876766
p1k_00782	0.5466673083660661	2.3873910106664575
p1k_00783	0.36977106251440556	0.8822640870798084
p1k_00784	0.4325816348775574	0.9952293045451214
p1k_00785	0.3678269231019149	1.188094902512397
p1k_00786	0.43697020362758154	1.7385143101964013
p1k_00787	0.4321089857050632	1.1490500269064867
p1k_00788	0.4554495554891647	1.2192786437879561
p1k_00789	0.6360241210776517	2.1566371947552025
p1k_00790	0.7206107042063293	2.650576393728341
p1k_00791	6.618109105810392	20.857594411197887
p1k_00792	0.6748079422475582	8.76768352672665
p1k_00793	1.3352825815653413	25.319094312711698
p1k_00794	5.288801342465409	22.605327457358197
p1k_00795	1.1037342539750576	1.5528674819020059
p1k_00796	0.4140321953940299	2.1432584072066927
p1k_00797	0.6068176834358868	1.69748419111018
p1k_00798	0.6409127335925169	2.036468050280062
p1k_00799	0.638780257453076	2.050166476818669
p1k_00800	0.9415733003373052	3.5731642312194474
p1k_00801	0.9382917101037906	3.5207989905976476
p1k_00802	0.5447965280161163	1.9322086340999647
p1k_00803	1.0067352288845373	3.390292206984502
p1k_00804	1.8468689420576758	3.4498438485064193
p1k_00805	0.9723198177053136	2.491374294744716
p1k_00806	0.40766636238872306	2.5116357027063314
p1k_00807	0.3858828706955087	2.31242619136819
p1k_00808	0.42006953344162645	2.1700205566484634
p1k_00809	0.47468967281711905	1.4434890400892693
p1k_00810	0.6866992526793345	1.7353343024334007
p1k_00811	0.9196092829681362	1.9161994937450222
p1k_00812	0.3976557120748967	1.3556042998986346
p1k_00813	0.3475702557098947	1.7146632100227963
p1k_00814	0.8223283232467016	1.9304707840819195
p1k_00815	0.7867750689584098	1.8289951419512671
p1k_00816	0.5139470932546807	2.2697754738783082
p1k_00817	0.4132883339677864	1.3595855201163236
p1k_00818	0.47606733497787695	2.0439056343091466
p1k_00819	0.2736699061572789	0.80789799606543
p1k_00820	0.5364866806058768	0.8873278214929852
p1k_00821	0.41136634901993324	1.313928646653494
p1k_00822	4.273676167070601	1.060718363472569
p1k_00823	1.0974015044602976	1.0647099188212903
p1k_00824	0.5072108408689097	0.25134441824413645
p1k_00825	0.399017982378201	4.085966222872455
p1k_00826	1.5468253975558952	5.605238217523541
p1k_00827	1.149579868777237	6.352569164294899
p1k_00828	0.42032592777931954	2.025229057241843
p1k_00829	0.4846943897938284	1.634402882656647
p1k_00830	0.7643463661543236	2.389141705375708
p1k_00831	1.063092561809258	2.7785971161074783
p1k_00832	0.5322726153424021	1.9666060523803717
p1k_00833	0.7060314373410337	3.5885839718059174
p1k_00834	0.5765083787443428	2.392275365232315
p1k_00835	0.5814612937424846	2.0219199502435714
p1k_00836	0.6822055590426005	2.464756735364116
p1k_00837	0.8176080090050608	4.019993585865702
p1k_00838	1.7146973237238825	5.466207539071463
p1k_00839	1.629739552285736	5.801652603643349
p1k_00840	0.2739121662753662	3.816881164235043
p1k_00841	0.289548580115712	2.5449153452065785
p1k_00842	0.18677328881096766	0.6909755384543081
p1k_00843	0.32959847661880126	0.6524557811580529
p1k_00844	0.7610289940292029	3.2462294956562956
p1k_00845	0.9752039306262619	3.70564597231588
p1k_00846	1.9207840083705425	6.001385458615698
p1k_00847	1.5229072114734599	5.8389963196453465
p1k_00848	0.8553525726696247	3.5154137309389037
p1k_00849	1.2260042791795678	6.033515689643691
p1k_00850	0.8008582408766207	2.0836873551710404
p1k_00851	0.626556007462231	2.027305472923194
p1k_00852	0.6024499896850649	3.1179673329001907
p1k_00853	0.46509049171483835	2.7131491085306827
p1k_00854	0.6575019887468101	2.7270158939017617
p1k_00855	1.018224074270756	5.973917000950108
p1k_00856	0.5147698131448355	2.3112971450798563
p1k_00857	0.6428018481229542	5.557786641887276
p1k_00858	1.0120057473328077	6.652719727016448
p1k_00859	0.6311442676352053	5.227643304891871
p1k_00860	0.6655040098006512	2.473632013699784
p1k_00861	0.8507505757753439	2.474894056167067
p1k_00862	1.6175444239049728	6.199576791352405
p1k_00863	1.1255738227102898	5.072739415615725
p1k_00864	0.7034394117878898	1.7198482174528031
p1k_00865	0.5808885062851394	2.1520469019560706
p1k_00866	0.4337689028126036	2.8685607894819802
p1k_00867	0.454008436935667	2.509852096236975
p1k_00868	0.9619413000702006	5.026379506247693
p1k_00869	1.3760454394124353	6.37692819886805
p1k_00870	1.1953010450143087	5.007377571967154
p1k_00871	1.101654961010933	4.673943661372526
p1k_00872	0.9424166948740262	5.986830071884387
p1k_00873	0.7444785853594912	6.402605852212081
p1k_00874	2.377264507442022	6.7060957593501955
p1k_00875	1.8941672644228185	6.0295289752962935
p1k_00876	0.7225514816156625	7.126349937709079
p1k_00877	0.7066430743034899	5.830284560490875
p1k_00878	0.437811710897493	2.044551916266813
p1k_00879	0.486673863391183	2.108083760163962
p1k_00880	0.40599487365317494	2.210417481258563
p1k_00881	0.6711410711193971	2.268847776347321
p1k_00882	0.4639555195188551	0.7346544262181902
p1k_00883	0.4347915571358081	0.6739490441114255
p1k_00884	0.242347232820811	0.39518572048717954
p1k_00885	0.274483917517608	0.41419779540127183
p1k_00886	0.19733249976514872	0.37063427893275375
p1k_00887	0.18177458184662168	0.34596947634583153
p1k_00888	0.1971424754490505	0.26329745596326487
p1k_00889	0.23423828384006976	0.3005320241283199
p1k_00890	0.8181436852680876	4.170905341397148
p1k_00891	0.7936234994176502	5.7410744582313065
p1k_00892	0.9002946099016421	2.0217264811620708
p1k_00893	1.3752914861571022	3.162280559770024
p1k_00894	0.4618223236046771	2.8336018823411857
p1k_00895	0.5649729193724468	2.845778672914014
p1k_00896	0.9959527322612463	1.9199003146610831
p1k_00897	1.5024945935976945	2.9319013580908595
p1k_00898	0.9631978573562241	1.6774069207009166
p1k_00899	1.0185163022213712	1.4782284787508468
p1k_00900	1.0653609149143342	5.975023729122533
p1k_00901	1.0568369170816971	10.17078375961561
p1k_00902	1.4778646926282306	3.5665825578755816
p1k_00903	1.5365326324587991	3.634864618794695
p1k_00904	0.5614025304401353	2.6295479681911225
p1k_00905	0.5684969932491513	2.99406556907062
p1k_00906	1.2247068986769512	3.3538740952994788
p1k_00907	1.598777887716068	3.8992098368862527
p1k_00908	1.5031326826675138	3.672055563557233
p1k_00909	1.729938152112894	4.336659633364954
p1k_00910	0.6603605357103314	1.4562920089836724
p1k_00911	0.6477243380353316	2.1242210803983004
p1k_00912	1.4718347467510555	2.7024321329215684
p1k_00913	1.8923110797909253	3.8680022847704754
p1k_00914	0.43389353555787735	2.7033782729676434
p1k_00915	0.8144572423834728	6.040587166480071
p1k_00916	1.8462778725304947	3.840269111165717
p1k_00917	2.400279795553534	5.279519201060468
p1k_00918	2.2115681353755954	6.174300811164558
p1k_00919	2.329850976652894	5.3220449918044785
p1k_00920	0.43441075656645634	0.9843001367088944
p1k_00921	0.7089561250428044	1.202727128343834
p1k_00922	1.159514819850856	2.209099646302228
p1k_00923	1.4566249321443463	3.5188802460929622
p1k_00924	0.3304435844054817	1.241506750692555
p1k_00925	0.3847301190871763	1.600118599464716
p1k_00926	1.2600862945412994	3.3068786301298028
p1k_00927	1.2187070393978832	2.4794705150318848
p1k_00928	1.4878583600474709	3.7154923936996127
p1k_00929	1.76131238144504	4.090383345165018
p1k_00930	0.5255697383402216	0.7105651295700217
p1k_00931	0.7434385105445794	1.3634821898592167
p1k_00932	0.7456314293220584	1.922131318370663
p1k_00933	0.8169471665355322	2.3472584237446363
p1k_00934	0.5680961657464914	2.5107224229885863
p1k_00935	0.5416835092176876	2.1533802999898946
p1k_00936	2.304640126296348	2.361853789752599
p1k_00937	2.1082092721753853	2.8271313530710453
p1k_00938	3.6702194638762933	5.181456966852888
p1k_00939	4.600498872743147	4.911463646491644
p1k_00940	4.060538022423088	3.1101051458227147
p1k_00941	6.9966487887144515	2.4052902814872708
p1k_00942	3.2750024602221948	3.6483983800973134
p1k_00943	2.432729738129899	4.859641279532999
p1k_00944	0.9422992683722449	4.838026003075633
p1k_00945	0.8770880982408139	5.361122095633029
p1k_00946	2.630122822854631	5.974248673727121
p1k_00947	0.9966479371909538	2.3557628159142956
p1k_00948	6.140986691529768	5.219755128500596
p1k_00949	0.6795301985122795	1.9444569071458282
p1k_00950	0.3087069639966807	0.9477328278808475
p1k_00951	0.5327630346224207	2.5363330558389947
p1k_00952	2.564584828352508	3.5696717516609167
p1k_00953	0.9253240798677789	1.394007327398342
p1k_00954	5.395628083545542	1.708143416431792
p1k_00955	0.2591364265704994	0.9441850647375971
p1k_00956	0.8200949202485024	1.2381919920483835
p1k_00957	2.3001142779276362	3.1730513135767735
p1k_00958	2.574661420700354	3.554895654391045
p1k_00959	4.642468531848749	9.963612638052767
p1k_00960	10.392583214583771	2.4624022799915988
p1k_00961	0.38290517900937576	1.58650272093159
p1k_00962	2.428346126403622	2.169427817679728
p1k_00963	1.7617089105928776	2.790650338017883
p1k_00964	0.6652506690225649	3.70897504457822
p1k_00965	0.8322628390786745	5.013567715233302
p1k_00966	1.2601020077856657	2.187977278506834
p1k_00967	2.2364625368783124	3.431330779981312
p1k_00968	2.147217728969773	5.479142176073413
p1k_00969	1.6712478343174682	4.3253349161223955
p1k_00970	0.58722213873701	4.463260413621141
p1k_00971	0.6162227746066864	5.483956543342535
p1k_00972	14.151636670923004	9.344047000446832
p1k_00973	1.502468017250752	1.9097162323777763
p1k_00974	0.3519534019866524	1.0676507551185583
p1k_00975	0.47809888117454563	2.1898170668789345
p1k_00976	2.09502956852071	2.5041112379156836
p1k_00977	1.0512411017651044	2.4478960231075386
p1k_00978	1.677933316403845	4.5260207991572425
p1k_00979	0.9269161075854441	1.0381768578644333
p1k_00980	0.7447203261639563	1.0688268872176636
p1k_00981	2.265550850962343	2.9011484617409757
p1k_00982	0.7155173185100163	3.0354524899312474
p1k_00983	0.53388548076533	1.927831008793191
p1k_00984	1.0445390024268328	2.4107559815232933
p1k_00985	2.468105003005811	2.820638419462812
p1k_00986	0.4124656113421013	2.101407920594331
p1k_00987	0.5534353986811167	3.6895131325011103
p1k_00988	0.7619555975549824	4.489994590563341
p1k_00989	10.63142085140568	2.0473285765334612
p1k_00990	1.9418080488696965	1.9971772362363647
p1k_00991	2.1389340334571534	3.3976234098565534
p1k_00992	1.6750964740058716	4.276688064303696
p1k_00993	1.0340771949395497	5.517042747556843
p1k_00994	3.2890839550878557	4.974124784309915
p1k_00995	2.8446132097860968	4.800594347507558
p1k_00996	6.507390957649344	1.5621489318717767
p1k_00997	0.3714286032468542	1.6061657044199253
p1k_00998	0.37772549876906947	1.5163229158201095
p1k_00999	0.7527748839688368	1.9149900841377354
p1k_01000	2.035640421705168	3.103733761073926
p1k_01001	1.6500182372997743	2.10587287765127
p1k_01002	0.35843648656174204	2.263359759991753
p1k_01003	0.6179797425762337	1.757449345957111
p1k_01004	1.132457234925474	2.0470326899672813
p1k_01005	2.3504917629786903	3.8702429665499536
p1k_01006	1.864364700198615	3.295750055170851
p1k_01007	0.5579024028044429	4.4184028272308975
p1k_01008	0.8043994510106095	4.7182849827663675
p1k_01009	0.6492126801228979	2.184058601654641
p1k_01010	1.885035899114284	2.1043682369546097
p1k_01011	1.0723599622133184	2.502658672445807
p1k_01012	1.5090312083612853	2.4417384160727655
p1k_01013	0.8958946279168273	3.676775316299331
p1k_01014	2.7128968368738655	3.284742542748598
p1k_01015	1.9573742084846506	4.736433476141314
p1k_01016	1.1873726997980794	2.722981563191491
p1k_01017	0.4837303372145826	3.242342385548946
p1k_01018	0.4446140594751789	1.549817071610708
p1k_01019	0.4986859562571449	1.411083470971462
p1k_01020	2.6388536057044347	3.212477383748102
p1k_01021	2.021859928830341	2.8460760800339044
p1k_01022	0.542409515444695	2.8819595548726875
p1k_01023	0.7212038457020368	3.349703755353976
p1k_01024	2.8769498731979146	3.465219347678783
p1k_01025	1.0308812388785191	0.46816255531468
p1k_01026	31.268084810593404	0.6196093120965713
p1k_01027	1.3586106118015233	4.6173769589305795
p1k_01028	1.0078791030123357	6.386031423283032
p1k_01029	1.691480099843008	0.8025613126336135
p1k_01030	1.1788465951123805	3.37337966267442
p1k_01031	2.2102127089126027	2.690278904536389
p1k_01032	0.48429830186718126	2.0191924896992237
p1k_01033	1.2124502709799703	1.8940847282686801
p1k_01034	1.3235551014354225	1.2109626065030734
p1k_01035	1.2432455175481303	1.8705182994632474
p1k_01036	0.63587176779974	3.036246960072688
p1k_01037	0.6861258115012674	4.423625513520387
p1k_01038	0.9394312528140171	4.05251205955288
p1k_01039	0.3603990624377439	1.0834927227427715
p1k_01040	1.3275934835823415	0.9276610112264709
p1k_01041	1.307408020174804	5.541655740023551
p1k_01042	2.6299260750333633	4.20346724337271
p1k_01043	1.0013642053939378	1.1628027093002913
p1k_01044	6.221035611340183	6.732861411983627
p1k_01045	1.2849070561872158	1.017799615225718
p1k_01046	0.5141011007769518	1.6167406192805718
p1k_01047	0.9405305778055102	4.1521184402636
p1k_01048	0.6469288555015466	4.369707754595071
p1k_01049	0.8121642268706366	4.466928789150439
p1k_01050	3.641815501603509	5.11781943677584
p1k_01051	3.519429368506429	5.318499027332681
p1k_01052	25.486809755062172	0.728544110623929
p1k_01053	0.7429521463357234	3.8051387555086573
p1k_01054	2.0645574701161156	2.967858862107441
p1k_01055	1.5948246916528006	2.8378239231165265
