,cond1,cond2,n_dima,n_deg,exp_var_dimas,exp_var_all
4828,pcoli:btASMT,pcoli:sgAANAT_D63G,1,54,0.12690538945078012,0.7770429278836631
4829,ros_tale:1_112_750pq,ros_tale:9_77_0pq,0,954,0.0,
4830,ros_tale:1_mid_250pq,ros_tale:2_1_250pq,39,786,0.47947252129309526,0.8085054779025402
4831,eep:BOP27_ndh-cydB-appC_A10_F48_I1_R1,eep:BOP27_ndh-cyoB,39,893,0.5605704827543007,0.7669745816354789
4832,eep:BOP1000,eep:BOP27_ndh-cydB-appC_A12_F46_I1_R1,28,458,0.36451127919883763,0.7921901337768091
4833,ros_tale:11_83_750pq,ros_tale:19_91_250pq,0,392,0.0,
4834,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-005_BW25113_Fed-batch_6h,2,3,0.05971497756451061,0.7656169363523897
4835,ros_tale:9_77_750pq,ros_tale:17_104_250pq,0,981,0.0,
4836,DDB3:PD-009_del-arcA_Fed-batch_6h,DDB3:PD-009_del-tnaA_Batch_6h,36,364,0.40713924458457795,0.7517524977206077
4837,ros_tale:1_0_0pq,ros_tale:3_2_750pq,58,1077,0.5562785686196176,0.7953851461237129
4838,ros_tale:1_3_0pq,ros_tale:2_1_0pq,55,1142,0.4882079338741314,0.7994082061442822
4839,pcoli:CNTF_belt,pcoli:hsASMT,0,94,0.0,0.7732030966633026
4840,hot_tale:42c_ale3_44c,hot_tale:hot_ale4_37c,26,616,0.5072893563526979,0.7864268974016391
4841,DDB2:PD-004_del-kdpE_Batch_6h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,37,574,0.47039567406259863,0.7716261413049286
4842,minicoli:minE_Fe_starve,minicoli:minE-pyr,31,780,0.5958111874278402,0.9071680165560111
4843,pcoli:cobPNMT,pcoli:hsTPH1,1,51,0.13341523222709117,0.7438146834598249
4844,hot_tale:hot_ale3_30c,hot_tale:hot_ale10_44c,27,554,0.3741960898135953,0.7868139439894464
4845,hot_tale:hot_ale9_37c,hot_tale:hot_ale10_30c,4,122,0.09926373857899962,0.8497777475704323
4846,ros_tale:1_3_750pq,ros_tale:2_3_250pq,35,672,0.3783199376562052,0.7921895611206655
4847,hot_tale:hot_ale3_mid_30c,hot_tale:hot_ale3_mid_37c,10,269,0.3311094009054084,0.84956264710583
4848,ros_tale:1_1_250pq,ros_tale:2_3_250pq,33,537,0.3810465037421088,0.792483854463767
4849,ros_tale:14_27_750pq,ros_tale:18_36_750pq,0,577,0.0,
4850,ros_tale:3_76_250pq,ros_tale:ALE4_250pq,0,1202,0.0,
4851,pcoli:osTDC_K374Q,pcoli:TP53B,1,57,0.11936675111295292,0.7659185212223788
4852,ros_tale:1_112_750pq,ros_tale:29_119_0pq,0,452,0.0,
4853,cck_pgi:gmos_delpgi,cck_pgi:pgi_ale1,21,238,0.31321898166566564,0.8115677625857508
4854,hot_tale:hot_ale3_30c,hot_tale:hot_ale9_mid_30c,4,128,0.09643615736682631,0.8431157974562634
4855,minicoli:minE_LB,minicoli:W3110_ph5,74,1856,0.802824327778686,0.9144549704502742
4856,ytf:delybaO,ytf:delydcI_ph8,38,598,0.5879724882006803,0.7807975567526806
4857,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,34,711,0.4423360644269797,0.8299653681654123
4858,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-004_del-qseC_Fed-batch_15h,7,75,0.11476056982027905,0.7592097014589927
4859,ros_tale:25_111_0pq,ros_tale:25_111_750pq,0,216,0.0,
4860,pcoli:osTDC_K374L,pcoli:WT,26,501,0.4053256647474909,0.7801541253571855
4861,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,47,921,0.5149137180242398,0.773798944450949
4862,hot_tale:hot_ale9_30c,hot_tale:hot_ale16_30c,2,82,0.04568564588306234,0.8573275909657505
4863,minicoli:minE_glc,minicoli:W3110_Fe_starve,74,1876,0.764844977009928,0.8868501118833108
4864,eep:BOP27_ndh-cyoB,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,40,810,0.5643077052835347,0.8412774323675907
4865,pcoli:BRCAswap,pcoli:ggTPH,1,36,0.08959432840818304,0.7551940442644394
4866,ros_tale:16_32_250pq,ros_tale:19_91_250pq,0,946,0.0,
4867,hot_tale:42c_ale3_30c,hot_tale:wt_glc,0,383,0.0,0.8501361122457108
4868,DDB2:PD-003_BW25113_Fed-batch_21h,DDB2:PD-004_del-kdpE_Fed-batch_15h,5,25,0.04912905632699216,0.7719449310917412
4869,abx_media:rpmi_trisulf,abx_media:m9_cipro,50,1064,0.5318362920662238,0.8401344589205225
4870,hot_tale:hot_ale3_37c,hot_tale:hot_ale16_44c,17,296,0.2684457185211162,0.7854544481979645
4871,ros_tale:9_77_750pq,ros_tale:wt_glc,0,1206,0.0,
4872,abx_media:camhb_mero,abx_media:rpmi_trisulf,14,382,0.06344222359192941,0.8425624566179056
4873,ros_tale:9_77_0pq,ros_tale:16_28_250pq,0,1318,0.0,
4874,abx_media:m9_trisulf,abx_media:rpmi_cipro,60,1089,0.43325324421299094,0.81011409589677
4875,pcoli:CNTF_belt,pcoli:hsTPH_Ntermtrunc,3,102,0.11467242817535606,0.769159069426632
4876,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,eep:BOP27_nuoB-cyoB_A11_F64_I1_R1,15,251,0.24122053503359564,0.8603170577825328
4877,ros_tale:1_mid_250pq,ros_tale:3_0_750pq,57,1452,0.6290495629532382,0.8156868961862019
4878,hot_tale:hot_ale9_37c,hot_tale:hot_ale9_mid_44c,15,306,0.2581990881415024,0.8014689208264366
4879,ytf:delyafC,ytf:wt_ph8,39,592,0.5968581239208,0.7719406602922243
4880,ros_tale:17_104_0pq,ros_tale:21_97_0pq,0,1165,0.0,
4881,ros_tale:13_87_750pq,ros_tale:29_119_250pq,0,493,0.0,
4882,ros_tale:1_0_0pq,ros_tale:2_3_250pq,47,1087,0.522007925001553,0.7753818765146983
4883,tcs:del_baeR_etoh,tcs:wt_01-kcl,88,1682,0.7144206172010173,0.8863173020267903
4884,eep:BOP27_ndh-cydB-appC_A12_F46_I1_R1,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,28,594,0.4104806722993374,0.7927460398364765
4885,ros_tale:17_104_750pq,ros_tale:19_91_750pq,0,212,0.0,
4886,minicoli:minE_ph5,minicoli:W3110_pyr,88,1679,0.8294752904265432,0.8949282120360409
4887,DDB2:PD-003_del-phoB_Fed-batch_6h,DDB2:PD-005_del-qseF_Fed-batch_15h,14,94,0.15034451044672037,0.7801921335458972
4888,ros_tale:3_76_750pq,ros_tale:7_103_750pq,0,514,0.0,
4889,pcoli:ckDDC,pcoli:ggTPH,6,227,0.12183793899336848,0.7796269457097253
4890,ytf2:wt_glc,ytf2:yfeC_glc,0,33,0.0,0.7200289309791807
4891,ros_tale:3_76_0pq,ros_tale:17_104_750pq,0,1086,0.0,
4892,ros_tale:1_3_750pq,ros_tale:3_2_750pq,37,659,0.3914621711371046,0.8054063538520778
4893,cck_pgi:pgi_ale5,cck_pgi:pgi_ale8,2,24,0.020858846403173592,0.8080484367084625
4894,pcoli:hsTPH_E2K_N91I_P99C,pcoli:WT,22,428,0.3403844558257839,0.7546834075344842
4895,acid_tale:acid_ale1_pH5,acid_tale:gmos_pH7,33,665,0.4699147306430337,0.813797895559555
4896,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-003_del-qseF_Batch_6h,6,15,0.17862632012082724,0.6936667478839362
4897,ros_tale:1_1_250pq,ros_tale:3_2_750pq,32,664,0.3320136443015673,0.8064101679204576
4898,ros_tale:21_97_0pq,ros_tale:25_111_250pq,0,410,0.0,
4899,pcoli:osTDC_K374Q,pcoli:sgAANAT_D63G,1,56,0.12905734183922923,0.7719621006294608
4900,DDB2:PD-004_del-qseC_Batch_6h,DDB2:PD-005_del-qseF_Fed-batch_6h,35,505,0.41387033925911776,0.7515061175090308
4901,DDB2:PD-004_del-kdpE_Fed-batch_15h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,8,115,0.08378930314220612,0.7607174905806708
4902,pcoli:ccCOMT,pcoli:msCOMT,2,54,0.026285007842983266,0.7703546222366784
4903,ros_tale:11_83_250pq,ros_tale:17_104_250pq,0,461,0.0,
4904,tcs:del_btsR_lb,tcs:del_rcsB_etoh,54,1347,0.4792058754810009,0.9109834880221523
4905,minicoli:aldA_minE,minicoli:W3110_cyt,78,2037,0.7561396321938528,0.873181932333593
4906,misc:bw_delfadr,misc:nitr_031,18,258,0.4223796775020998,0.7317707653648667
4907,pcoli:hsPNMT_mb,pcoli:hsTPH_Ntermtrunc,17,230,0.3650531285159113,0.7585256702847563
4908,tcs:del_cpxR_lb,tcs:wt_LiCl,56,1060,0.6567609688634836,0.896986081406301
4909,ros_tale:3_76_750pq,ros_tale:9_77_250pq,0,612,0.0,
4910,ros_tale:14_27_250pq,ros_tale:21_97_750pq,0,357,0.0,
4911,ros_tale:3_76_750pq,ros_tale:14_27_0pq,0,372,0.0,
4912,ros_tale:2_mid_250pq,ros_tale:3_3_750pq,40,849,0.5140552208825367,0.7968677613731877
4913,minicoli:minE_LB,minicoli:W3110_osm,70,1869,0.7833959551974031,0.9134793194943007
4914,ros_tale:1_4_250pq,ros_tale:3_2_0pq,62,1082,0.5919699605286439,0.8151743611242817
4915,DDB3:PD-009_del-baeR_Fed-batch_12h,DDB3:PD-009_del-tnaA_Fed-batch_6h,13,168,0.15536984621473748,0.7863913291018316
4916,eep:BOP27_nuoB_cydB-appC_A13_F59_I1_R1,eep:BOP27_ndh-cyoB,30,575,0.508274153471218,0.7596081480438718
4917,pcoli:RFC,pcoli:WT,23,497,0.33603102993871825,0.7505329300658236
4918,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-004_del-kdpE_Fed-batch_6h,35,539,0.39106726297935346,0.7350423989683694
4919,acid_tale:acid_ale1_pH5,acid_tale:low_Mg_ale_pH5,21,475,0.35639694390054266,0.7781652564526342
4920,ros_tale:0_0_0pq,ros_tale:1_0_250pq,5,128,0.1958250110668298,0.8130986954066634
4921,ros_tale:0_0_250pq,ros_tale:1_1_250pq,49,1130,0.6119533183256975,0.8247991026964179
4922,efeU:menFentC_ale39,efeU:menFentC_ale29,4,151,0.03945009583232695,0.7837657503063238
4923,crp:wt_glyc,crp:delar1_glyc,40,728,0.5876312782415004,0.8510335162902105
4924,acid_tale:acid_ale2_pH7,acid_tale:acid_ale2_pH5,2,109,0.013869603395535224,0.7724974361089715
4925,abx_media:camhb_ctrl,abx_media:m9_trisulf,52,1142,0.47910206994403604,0.8113229043974177
4926,pcoli:ccCOMT,pcoli:saCOMT_T2A,0,1,0.0,0.7715163090199784
4927,omics:wt_gly,omics:bw_fum,21,465,0.4328622139328301,0.6885927907014233
4928,hot_tale:hot_ale8_30c,hot_tale:hot_ale10_44c,29,673,0.3918230771200222,0.7877866937575201
4929,minicoli:minE_cyt,minicoli:minE_glc,2,75,0.009859604975745562,0.9103021553334396
4930,ros_tale:ALE4_250pq,ros_tale:wt_glc,0,680,0.0,
4931,ros_tale:1_0_0pq,ros_tale:2_0_0pq,39,775,0.4438763536437349,0.7903082939217986
4932,ros_tale:9_77_250pq,ros_tale:29_119_250pq,0,945,0.0,
4933,ros_tale:1_3_250pq,ros_tale:wt_glc,0,1040,0.0,0.8250668664338823
4934,pcoli:bpTDC,pcoli:WT,21,347,0.30336071078495586,0.7599085918674507
4935,hot_tale:hot_ale3_37c,hot_tale:hot_ale4_37c,4,70,0.044856439900053835,0.8593448593464476
4936,misc:bw_delcbl,misc:bw_delfabr,3,87,0.32761792195715556,0.7423430918748524
4937,pcoli:osTDC_K374H,pcoli:RFCctrl,2,145,0.0656134512270441,0.7668330912708106
4938,DDB3:PD-006_del-baeR_Fed-batch_12h,DDB3:PD-009_del-tnaA_Fed-batch_6h,42,646,0.3582936555671422,0.753569231126195
4939,pcoli:osTDC_L360V,pcoli:rnTDC_trunc,0,43,0.0,0.7854669455907252
4940,ros_tale:3_76_0pq,ros_tale:18_36_250pq,0,624,0.0,
4941,pal:lyx_ale2_f6,pal:arab_ale14,25,436,0.57570796466288,0.8311746971079788
4942,ros_tale:16_32_250pq,ros_tale:18_24_250pq,0,341,0.0,
4943,pcoli:hsTPH1,pcoli:rnTDC_trunc,9,188,0.23194034124692708,0.7713580905030961
4944,hot_tale:hot_ale4_37c,hot_tale:hot_ale9_30c,7,138,0.08285502870291905,0.8674187255642891
4945,ros_tale:1_4_250pq,ros_tale:2_mid_250pq,42,889,0.45730380482401234,0.8134515010118808
4946,ros_tale:1_mid_250pq,ros_tale:1_4_0pq,50,1091,0.5028122661103573,0.8110158106766954
4947,DDB2:PD-004_del-kdpE_Batch_6h,DDB2:PD-005_del-phoB_Fed-batch_15h,41,575,0.4695606564445364,0.7708408194794006
4948,hot_tale:hot_ale4_44c,hot_tale:hot_ale9_mid_37c,11,171,0.19750630360007704,0.8098357148754987
4949,DDB3:PD-006_del-baeR_Batch_12h,DDB3:PD-006_del-lsrR_Fed-batch_15h,36,601,0.45806082472285425,0.7874377571616393
4950,pcoli:osTDC_K374H,pcoli:osTDC_L360V,13,262,0.17923395116261753,0.7687803982770485
4951,abx_media:m9_ctrl,abx_media:camhb_ctrl,52,1074,0.5192350330532515,0.8121875718550017
4952,pal:lyx_ale2_f6,pal:arab_ale16,25,427,0.5124992759215938,0.8124428188850616
4953,ros_tale:7_103_750pq,ros_tale:25_111_0pq,0,649,0.0,
4954,quinone:menF_ale6,quinone:menFubiC_ale4,1,47,0.00794273626216957,0.7704272056391874
4955,ros_tale:1_1_750pq,ros_tale:2_0_250pq,47,1083,0.5046134884055573,0.810577876094983
4956,ros_tale:1_3_250pq,ros_tale:2_0_250pq,60,1044,0.5821945543439523,0.8218980060504996
4957,tcs:del_cpxR_lb,tcs:del_kdpE_115-kcl,73,1228,0.7420256880516829,0.8965968735585064
4958,svns_pgi:PaePgi2_34,svns_pgi:wt_glc,0,182,0.0,0.7146573959049787
4959,tcs:del_rcsB_etoh,tcs:wt_lb,62,1251,0.500793433047521,0.8968757480070957
4960,ros_tale:3_76_750pq,ros_tale:13_87_250pq,0,470,0.0,
4961,DDB3:PD-009_del-arcA_Fed-batch_6h,DDB3:PD-009_del-baeR_Fed-batch_18h,17,236,0.18896002417818758,0.7858209504292375
4962,pcoli:RFCnopause,pcoli:RFCpluspause,0,95,0.0,0.7946733885448248
4963,ros_tale:0_0_250pq,ros_tale:1_4_750pq,57,1120,0.530634743231408,0.7991412140266088
4964,ros_tale:9_77_0pq,ros_tale:25_111_250pq,0,850,0.0,
4965,hot_tale:hot_ale3_mid_30c,hot_tale:hot_ale4_30c,18,311,0.4201515466427779,0.8524134274791635
4966,hot_tale:hot_ale3_30c,hot_tale:hot_ale9_44c,27,415,0.3950761402631865,0.8056116837348823
4967,minicoli:W3110_N_starve,minicoli:W3110_ph5,18,275,0.3207390414530521,0.8431504418513924
4968,hot_tale:hot_ale9_44c,hot_tale:hot_ale10_30c,25,406,0.3646195398018536,0.7901599498446162
4969,DDB2:PD-004_del-kdpE_Batch_6h,DDB2:PD-004_del-qseB_Batch_6h,3,60,0.15392370354760188,0.7712653205093118
4970,ros_tale:18_24_250pq,ros_tale:18_36_250pq,0,314,0.0,
4971,pcoli:hsTPH_Ntermtrunc,pcoli:RFC,18,381,0.2874684570064189,0.7527149148538493
4972,pal:lyx_ale2_f6,pal:tartr_ale26,22,285,0.4947678512113278,0.8948796247767538
4973,minicoli:aldA_minE,minicoli:minE_LB,36,536,0.22053214766181972,0.920096897113699
4974,ros_tale:11_83_250pq,ros_tale:ALE4_0pq,0,890,0.0,
4975,ros_tale:11_83_250pq,ros_tale:25_111_0pq,0,517,0.0,
4976,oxyR:wt_h2o2,oxyR:glu_ale4_h2o2,20,338,0.5276117078906924,0.8516369409638961
4977,svns_pgi:BmePgi24_52,svns_pgi:PaePgi24_90,10,224,0.35442598940090164,0.8195279747967543
4978,hot_tale:42c_ale3_37c,hot_tale:hot_ale4_30c,9,153,0.14781141125312636,0.85050079125079
4979,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-005_del-phoB_Batch_6h,5,29,0.15034056393635464,0.6801328033907441
4980,ros_tale:19_91_250pq,ros_tale:25_111_750pq,0,656,0.0,
4981,DDB3:PD-009_del-lsrK_Fed-batch_6h,DDB3:PD-006_del-rpoS_Fed-batch_15h,25,405,0.27082232526416916,0.7361115548094465
4982,acid_tale:acid_ale1_pH5,acid_tale:low_Mg_ale_pH7,33,646,0.4854207176278289,0.7968869413340397
4983,pcoli:RFCnopause,pcoli:rnTDC_trunc,32,558,0.4108890359287255,0.7844583981641298
4984,pcoli:ccCOMT,pcoli:TP53B,0,2,0.0,0.7701685744427189
4985,pcoli:hsTPH1,pcoli:TP53B,2,79,0.15520581320107385,0.7574961562298452
4986,ros_tale:21_97_750pq,ros_tale:29_119_750pq,0,549,0.0,
4987,tcs:del_atoC_LiCl,tcs:del_kdpE_01-kcl,43,662,0.5516618108022602,0.8422427681004895
4988,pcoli:bpTDC,pcoli:CNTF_belt,5,136,0.16998078101969827,0.7765747691978675
4989,pcoli:hsAANAT,pcoli:RFC,23,567,0.38481696564463075,0.7690585489058333
4990,ros_tale:13_87_0pq,ros_tale:14_27_750pq,0,1440,0.0,
4991,ros_tale:1_4_750pq,ros_tale:2_2_0pq,38,692,0.4750127112489011,0.7945611810959271
4992,pcoli:bpTDC,pcoli:cvPhhB,3,97,0.15774893698858738,0.7628183101801495
4993,ros_tale:14_27_0pq,ros_tale:17_104_0pq,0,924,0.0,
4994,pcoli:osTDC_K374Q,pcoli:RFCnopause,15,333,0.3448398908427057,0.7756752539307745
4995,ros_tale:1_112_750pq,ros_tale:ALE4_0pq,0,869,0.0,
4996,hot_tale:hot_ale16_30c,hot_tale:hot_ale16_44c,20,425,0.2605452986142962,0.7814227356158725
4997,pcoli:hsTPH,pcoli:rnTDC,0,7,0.0,0.7689071725274907
4998,pcoli:ggAANAT,pcoli:hsPNMT_mb,1,2,0.003714880673811649,0.7673265650340707
4999,hot_tale:hot_ale4_30c,hot_tale:hot_ale8_37c,9,151,0.15113342935527518,0.8653425309924997
5000,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-004_del-qseB_Fed-batch_6h,40,612,0.4329562426529091,0.7376144871556629
5001,ros_tale:11_83_0pq,ros_tale:18_36_750pq,0,918,0.0,
5002,ros_tale:7_103_750pq,ros_tale:25_111_750pq,0,627,0.0,
5003,acid_tale:acid_ale1_pH5,acid_tale:gmos_pH5,21,414,0.42439881531491297,0.8027842891806656
5004,ros_tale:17_104_750pq,ros_tale:ALE4_250pq,0,1022,0.0,
5005,ros_tale:0_0_250pq,ros_tale:3_3_0pq,53,1182,0.6644483908703601,0.8398571149784714
5006,ros_tale:7_103_750pq,ros_tale:29_119_0pq,0,683,0.0,
5007,ros_tale:17_104_750pq,ros_tale:21_97_0pq,0,740,0.0,
5008,ros_tale:1_2_0pq,ros_tale:2_1_250pq,27,495,0.27055428144725435,0.8306124054063309
5009,hot_tale:hot_ale4_37c,hot_tale:wt_glc,0,428,0.0,0.8632326576701463
5010,minicoli:aldA_f1c2,minicoli:W3110_WT_osm,76,1962,0.7612235847877258,0.8804668249183737
5011,minicoli:minE_LB,minicoli:W3110_Fe_starve,88,2087,0.7903713501593937,0.9065161950096821
5012,DDB3:PD-009_del-lsrK_Fed-batch_15h,DDB3:PD-006_del-lsrR_Batch_6h,35,496,0.41606145583819565,0.7675150952105867
5013,minicoli:minE_cyt,minicoli:W3110_WT_glc,78,1599,0.8267713008574654,0.9029480411332074
5014,ytf:delyieP,ytf:delydcI_ph8,26,399,0.487383236885103,0.738792271133494
5015,abx_media:rpmi_mero,abx_media:rpmi_cipro,29,513,0.2186170734750864,0.8554116529014202
5016,hot_tale:hot_ale3_mid_30c,hot_tale:hot_ale8_44c,37,559,0.6253025328951908,0.8124962482906973
5017,DDB3:PD-006_del-baeR_Batch_12h,DDB3:PD-005_BW25113_Batch_6h,0,188,0.0,0.7929185783551805
5018,ros_tale:11_83_250pq,ros_tale:29_119_0pq,0,552,0.0,
5019,hot_tale:42c_ale3_37c,hot_tale:hot_ale8_44c,12,283,0.25159650244197784,0.8032052054484472
5020,DDB3:PD-009_del-baeR_Fed-batch_18h,DDB3:PD-009_del-tnaA_Fed-batch_15h,12,106,0.19246487936657564,0.7901606019167906
5021,hot_tale:hot_ale8_30c,hot_tale:hot_ale9_30c,2,77,0.05489626717713403,0.8648531133008609
5022,DDB2:PD-003_del-phoB_Fed-batch_6h,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,38,489,0.41011825821207726,0.7252997940359862
5023,ros_tale:16_28_250pq,ros_tale:18_36_750pq,0,1162,0.0,
5024,eep:BOP27_ndh-cydB-appC,eep:BOP27_ndh-cydB-appC_A9_F46_I1_R1,44,941,0.45195288690489854,0.7423043509828424
5025,pcoli:BRCAswap,pcoli:WT,3,118,0.043271977201925216,0.7461591493240519
5026,DDB2:PD-003_del-phoB_Fed-batch_21h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,14,136,0.16949308040693034,0.7710261653340973
5027,ytf:delyafC,ytf:delyheO,0,8,0.0,0.81363834926218
5028,ros_tale:0_0_0pq,ros_tale:2_3_0pq,44,1043,0.4609318836257238,0.774149156325066
5029,ros_tale:7_103_750pq,ros_tale:21_97_0pq,0,402,0.0,
5030,tcs:del_phoB_m9p,tcs:wt_pyr,86,1693,0.6525347389188014,0.7856169031420814
5031,quinone:delmenFubiC,quinone:menFubiC_ale4,28,464,0.47425463819678615,0.7261297335937902
5032,minicoli:minE_sorb,minicoli:W3110_LB,93,1992,0.783617252957745,0.9075757582760294
5033,pcoli:BRCAswap,pcoli:ggAANAT,2,52,0.09910474390584001,0.7539614736920536
5034,pcoli:osTDC_K374Q,pcoli:RFCctrl,18,371,0.3380657559876158,0.7715439442370646
5035,hot_tale:hot_ale3_37c,hot_tale:hot_ale3_44c,14,246,0.294965726903873,0.805379637042925
5036,hot_tale:hot_ale4_30c,hot_tale:hot_ale9_mid_30c,5,108,0.10212169263090898,0.8446363445340562
5037,tcs:del_cusR_CuSO4,tcs:del_kdpE_115-kcl,78,1177,0.6894422846391691,0.8932019525586298
5038,ros_tale:1_2_250pq,ros_tale:1_3_250pq,15,357,0.2204641649268424,0.833474208752776
5039,acid:wt_ph5,acid:delgadw_ph5,0,29,0.0,0.7878971225966658
5040,pcoli:atASMT_325G,pcoli:ggTPH,0,31,0.0,0.7750444229608471
5041,tcs:del_atoC_m9,tcs:del_cpxR_etoh,72,1515,0.6569642105127518,0.8891264605475683
5042,hot_tale:hot_ale8_44c,hot_tale:hot_ale16_44c,2,134,0.027418430803715088,0.7400720469549091
5043,ros_tale:1_0_750pq,ros_tale:1_3_250pq,37,604,0.4583248545336567,0.820222968375436
5044,omics:wt_thr,omics:bw_glc,39,965,0.49357902396190523,0.7107746671326711
5045,pcoli:hsTPH_E2K_N91I_P99C,pcoli:RFCctrl,29,590,0.4574142961717973,0.7683550291282988
5046,pcoli:saCOMT_T2A,pcoli:TP53B,0,5,0.0,0.7675971573122009
5047,minspan:bw_delcra_trp,minspan:bw_delnac_ade,49,508,0.5346372203675049,0.7861484349611383
5048,ica:arg_sbt,ica:gth,50,1049,0.6201148256548726,0.8074498132220109
5049,eep:BOP1000,eep:BOP27_nuoB-cyoB,16,367,0.37098454960013083,0.8219178364479742
5050,cck_pgi:gmos_delpgi,cck_pgi:pgi_ale3,22,229,0.34159894885085773,0.8036174517306267
5051,ros_tale:1_2_0pq,ros_tale:3_0_750pq,59,1441,0.5570797907190749,0.8320338183200153
5052,hot_tale:hot_ale4_44c,hot_tale:hot_ale9_37c,14,224,0.25756878041889586,0.8129428961494625
5053,ros_tale:13_87_250pq,ros_tale:18_24_250pq,0,982,0.0,
5054,cck_pts:pts_ale1,cck_pts:pts_ale3,10,247,0.14218987690368956,0.8413097879009214
5055,minspan:bw_delcra_glc,minspan:bw_delnac_glc,21,356,0.42409159427223464,0.8194380068620367
5056,ros_tale:9_77_0pq,ros_tale:14_27_0pq,0,676,0.0,
5057,hot_tale:hot_ale3_44c,hot_tale:hot_ale4_30c,26,539,0.3582049404773072,0.8109382558018047
5058,hot_tale:hot_ale3_mid_44c,hot_tale:hot_ale9_44c,19,281,0.25807866550158054,0.7603033591564036
5059,DDB3:PD-006_del-baeR_Fed-batch_12h,DDB3:PD-009_del-luxS_Batch_6h,39,532,0.4093751584649966,0.6957058899053359
5060,pcoli:btASMT,pcoli:hsTPH_N174trunc,0,6,0.0,0.7703314512592404
5061,ros_tale:29_119_250pq,ros_tale:ALE4_0pq,0,1064,0.0,
5062,pcoli:hsPNMT_mb,pcoli:sfCOMT,0,16,0.0,0.7580453012945119
5063,minicoli:minE_urid,minicoli:W3110_sorb,83,1700,0.7904617327603305,0.8781803503745853
5064,ros_tale:1_112_0pq,ros_tale:ALE4_250pq,0,1191,0.0,
5065,pcoli:ckDDC,pcoli:rnTDC,10,299,0.24201672344487202,0.7794657583671162
5066,pcoli:pmTPH,pcoli:ssDDC,0,139,0.0,0.8002101778521655
5067,eep:BOP1000,eep:BOP27_nuoB-cyoB_A11_F64_I1_R1,26,560,0.4941126760647453,0.8531376846123073
5068,minicoli:minE_fruc,minicoli:minE_glyc,26,590,0.19762578748367743,0.9085209423239635
5069,ytf:delybaQ,ytf:delydcI_ph8,0,59,0.0,0.5368059643924443
5070,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-004_del-qseB_Fed-batch_15h,41,510,0.46050300218389684,0.7420633315446127
5071,pcoli:cobPNMT,pcoli:pmTPH,8,215,0.25617920519878257,0.7961171131320604
5072,minicoli:W3110_N_starve,minicoli:W3110_osm,25,297,0.31769708116590856,0.8426696040619328
5073,pcoli:cvPhhB,pcoli:hsTPH1,1,78,0.12014691803886535,0.7517077903643966
5074,ros_tale:3_76_750pq,ros_tale:7_103_0pq,0,671,0.0,
5075,DDB3:PD-006_del-lsrB_Fed-batch_15h,DDB3:PD-005_BW25113_Batch_6h,0,507,0.0,0.7539998138899817
5076,pcoli:hsAANAT,pcoli:sfCOMT,28,574,0.4302243016494093,0.7713637092070789
5077,ros_tale:1_3_750pq,ros_tale:3_2_0pq,63,1089,0.5777462107180122,0.8185685942440002
5078,ros_tale:14_27_0pq,ros_tale:19_91_250pq,0,529,0.0,
5079,DDB2:PD-004_del-qseC_Batch_6h,DDB2:PD-005_del-qseF_Fed-batch_15h,39,504,0.4082406072371242,0.7484405530119167
5080,ytf:delyiaJ,ytf:delybiH,16,218,0.24078568869672135,0.8001948839330149
5081,ytf:wt_glc,ytf:delyeiE,15,230,0.33134329368677296,0.6880235016661738
5082,pcoli:BRCAswap,pcoli:rnTDC,1,74,0.08001574880121953,0.7564825177889428
5083,pcoli:BRCActrl,pcoli:ocAANAT,2,211,0.08376944766071326,0.7952710228618991
5084,pcoli:cobPNMT,pcoli:hsPNMT_mb,0,11,0.0,0.751422759842996
5085,pcoli:hsTPH1,pcoli:osTDC_K374H,0,36,0.0,0.752068185295718
5086,ica:gth,ica:tyr_glcn,55,1106,0.6634480166887967,0.817813986618405
5087,nac_ntrc:wt_cytd,nac_ntrc:wt_gln,4,92,0.05363995087414608,0.920702710689831
5088,abx_media:m9_ctrl,abx_media:rpmi_cef,60,1105,0.5743924231218922,0.7972908590536646
5089,abx_media:m9_mero,abx_media:m9_trisulf,18,252,0.25421863856242166,0.7598736592665336
5090,tcs:del_btsR_01xlb,tcs:del_cpxR_etoh,86,1738,0.6601464294312627,0.8850740034917147
