Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
p1k_00841	13591847	8309171	2908228	766491	0	0	0	0	30872	0	0	0	0	678869	459237	438979	61.13349421899761	13591847.0	12825356.0	94.36	766491.0	5.64	p1k_00841_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13591847.0	0.0	20-40	52.0	12.834118073747025	39.57162775596282	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	13632843	4026104	13632843	545313720	470394	539469322	1.0717496709967247	0.0328	0.3034	0.6639		
p1k_00842	5021596	3521544	729444	79204	0	0	0	0	30638	0	0	0	0	328068	169497	163201	70.12798321489822	5021596.0	4942392.0	98.42	79204.0	1.58	p1k_00842_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5021596.0	0.0	20-40	51.0	22.13162369828112	39.52953782024679	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5028818	1465131	5028818	201152720	180493	199015557	1.0624579175464297	0.0311	0.374	0.5949		
p1k_00843	12935436	8924736	1608691	608902	0	0	0	0	73566	0	0	0	0	746544	541948	431049	68.99447378503515	12935436.0	12326534.0	95.29	608902.0	4.71	p1k_00843_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12935436.0	0.0	20-40	50.0	15.275162806079392	39.51609106952406	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12959324	3821073	12959324	518372960	463059	512794035	1.0762376571494008	0.0359	0.3694	0.5947		
p1k_00844	7137573	4433064	647195	206300	0	0	0	0	436136	0	0	0	0	732466	373624	308788	62.108842879785605	7137573.0	6931273.0	97.11	206300.0	2.89	p1k_00844_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7137573.0	0.0	20-40	51.0	22.149728352248783	39.507959077966696	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7160352	2525007	7160352	286414080	258268	282887905	1.2311458291435953	0.0463	0.4117	0.5419		
p1k_00845	8064262	5246453	225928	341704	0	0	0	0	527470	0	0	0	0	867883	462237	392587	65.05806730981706	8064262.0	7722558.0	95.76	341704.0	4.24	p1k_00845_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8064262.0	0.0	20-40	51.0	22.027939527124097	39.51423639261721	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8086659	2820279	8086659	323466360	290268	319534383	1.215575245598955	0.0486	0.4433	0.5082		
p1k_00846	7890528	4826768	431635	233646	0	0	0	0	456345	0	0	0	0	1214470	425549	302115	61.17167317573679	7890528.0	7656882.0	97.04	233646.0	2.96	p1k_00846_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7890528.0	0.0	20-40	50.0	18.12039886684127	39.49826196675305	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	7910762	2793108	7910762	316430480	273895	312579425	1.2170303568733327	0.0446	0.4507	0.5046		
p1k_00847	9378444	5871337	635351	390903	0	0	0	0	291905	0	0	0	0	1406667	405348	376933	62.604596242191136	9378444.0	8987541.0	95.83	390903.0	4.17	p1k_00847_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9378444.0	0.0	20-40	51.0	17.018856522997897	39.530109472317584	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	9408571	2686132	9408571	376342840	312889	372445862	1.0354861540610152	0.0401	0.4415	0.5184		
p1k_00848	17400427	12858014	322734	561720	0	0	0	0	75051	0	0	0	0	2243042	830845	509021	73.89481878806767	17400427.0	16838707.0	96.77	561720.0	3.23	p1k_00848_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17400427.0	0.0	20-40	50.0	13.32009209132465	39.51817964007435	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	17430852	5007502	17430852	697234080	625548	689930621	1.0474902488989064	0.0391	0.4715	0.4894		
p1k_00849	14431271	10231796	83730	476615	0	0	0	0	73152	0	0	0	0	2465147	766419	334412	70.90017227172852	14431271.0	13954656.0	96.7	476615.0	3.3	p1k_00849_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14431271.0	0.0	20-40	50.0	13.82076197061953	39.52052088828489	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	14457805	4106570	14457805	578312200	506615	572353112	1.0304275095700903	0.0438	0.5364	0.4197		
p1k_00850	9244957	6990880	17628	252233	0	0	0	0	84501	0	0	0	0	972684	612688	314343	75.61830736476114	9244957.0	8992724.0	97.27	252233.0	2.73	p1k_00850_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9244957.0	0.0	20-40	50.0	17.46474806830651	39.54988076201977	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9263657	2684844	9263657	370546280	552685	366373720	1.1260563727694148	0.0561	0.4245	0.5194		
p1k_00851	9992722	7551114	22368	299132	0	0	0	0	94484	0	0	0	0	1049177	649313	327134	75.56613703453372	9992722.0	9693590.0	97.01	299132.0	2.99	p1k_00851_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9992722.0	0.0	20-40	50.0	18.04096460752513	39.54823200325197	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10014482	2913546	10014482	400579280	600745	396051988	1.13018626425211	0.0566	0.4251	0.5182		
p1k_00852	9345672	6825444	322768	214805	0	0	0	0	74240	0	0	0	0	1083453	529368	295594	73.03320724288204	9345672.0	9130867.0	97.7	214805.0	2.3	p1k_00852_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9345672.0	0.0	20-40	48.0	16.990425554217957	39.48424554167961	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9364783	2699008	9364783	374591320	571597	370361494	1.129184199996946	0.0483	0.43	0.5218		
p1k_00853	10172644	6526543	1411767	222528	0	0	0	0	60124	0	0	0	0	1179874	528078	243730	64.15778434790404	10172644.0	9950116.0	97.81	222528.0	2.19	p1k_00853_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10172644.0	0.0	20-40	49.0	15.390177531710243	39.47957581136232	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10195440	2919429	10195440	407817600	626988	403269351	1.115265501047527	0.0466	0.3918	0.5616		
p1k_00854	14869917	11133799	67653	679903	0	0	0	0	42298	0	0	0	0	1673038	742338	530888	74.87465464669373	14869917.0	14190014.0	95.43	679903.0	4.57	p1k_00854_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14869917.0	0.0	20-40	51.0	17.784185804948923	39.55883116227212	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	14904888	4475416	14904888	596195520	571937	589613809	1.103951770721122	0.0531	0.4452	0.5017		
p1k_00855	10404095	6682553	33621	459673	0	0	0	0	599611	0	0	0	0	1515735	648059	464843	64.23002673466553	10404095.0	9944422.0	95.58	459673.0	4.42	p1k_00855_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10404095.0	0.0	20-40	50.0	19.606370875573724	39.56731709966124	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	10433396	3083513	10433396	417335840	349573	412817322	1.082705477679559	0.0698	0.4533	0.4768		
p1k_00856	8283314	6264478	18075	265881	0	0	0	0	73124	0	0	0	0	882383	504994	274379	75.62767752133989	8283314.0	8017433.0	96.79	265881.0	3.21	p1k_00856_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8283314.0	0.0	20-40	48.0	17.898628424666505	39.49426401075705	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8299666	2407803	8299666	331986640	498923	328243882	1.1273821139308495	0.0494	0.435	0.5156		
p1k_00857	120489386	86503692	803389	4496955	0	0	0	0	562446	0	0	0	0	17708152	7550320	2864432	71.7936200621024	120489386.0	115992431.0	96.27	4496955.0	3.73	p1k_00857_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	120489386.0	0.0	20-40	47.0	7.242913092618726	39.46138615894349	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	120725916	35206265	120725916	4829036640	7553047	4773756722	1.144740082154357	0.0651	0.4517	0.4832		
p1k_00858	8131772	5834335	32486	301068	0	0	0	0	23465	0	0	0	0	1190988	529577	219853	71.7474001976445	8131772.0	7830704.0	96.3	301068.0	3.7	p1k_00858_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8131772.0	0.0	20-40	46.0	19.416568576210366	39.439739825464855	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	8150363	2288125	8150363	326014520	572885	322368197	1.1184541719184775	0.0681	0.4564	0.4755		
p1k_00859	8869446	6227095	55444	371730	0	0	0	0	43420	0	0	0	0	1353727	590788	227242	70.20838731077454	8869446.0	8497716.0	95.81	371730.0	4.19	p1k_00859_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8869446.0	0.0	20-40	46.0	17.43930931933707	39.458523565056936	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8888618	2566501	8888618	355544720	515869	351581689	1.1146364372954265	0.0754	0.4483	0.4764		
p1k_00860	13328094	10026484	95260	843629	0	0	0	0	58570	0	0	0	0	1171569	662258	470324	75.22819091762108	13328094.0	12484465.0	93.67	843629.0	6.33	p1k_00860_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13328094.0	0.0	20-40	50.0	17.571018206400446	39.568071248597136	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	13357348	4270194	13357348	534293920	1795522	526839244	1.3952387854235735	0.0478	0.4288	0.5234		
p1k_00861	11969078	9157830	92345	293624	0	0	0	0	85392	0	0	0	0	1330270	550387	459230	76.51240972780026	11969078.0	11675454.0	97.55	293624.0	2.45	p1k_00861_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11969078.0	0.0	20-40	51.0	20.12448024387809	39.5709380455203	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11986679	3728680	11986679	479467160	1281603	473244766	1.297772719199371	0.0471	0.4437	0.5091		
p1k_00862	9420885	5404952	764103	435280	0	0	0	0	431596	0	0	0	0	1511067	488865	385022	57.372019720015686	9420885.0	8985605.0	95.38	435280.0	4.62	p1k_00862_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9420885.0	0.0	20-40	50.0	19.027776634708182	39.53400471399449	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	9448657	2864057	9448657	377946280	1496229	372651747	1.4008691923095526	0.0534	0.4225	0.5242		
p1k_00863	10943929	6438947	1061586	426384	0	0	0	0	517844	0	0	0	0	1535083	554867	409218	58.83578923072327	10943929.0	10517545.0	96.1	426384.0	3.9	p1k_00863_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10943929.0	0.0	20-40	50.0	17.79712470321642	39.5284149778384	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	10969251	3374512	10969251	438770040	1510160	432783125	1.3644767085738123	0.0497	0.4125	0.5378		
p1k_00864	9134120	6965912	88053	249301	0	0	0	0	63967	0	0	0	0	961704	440919	364264	76.26254089063862	9134120.0	8884819.0	97.27	249301.0	2.73	p1k_00864_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9134120.0	0.0	20-40	51.0	19.05844363424614	39.56288060590402	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9149930	2744660	9149930	365997200	1630909	360630873	1.4662207798311024	0.0455	0.4132	0.5413		
p1k_00865	10081797	6136670	2109461	238943	0	0	0	0	87857	0	0	0	0	814834	359907	334125	60.868811383526165	10081797.0	9842854.0	97.63	238943.0	2.37	p1k_00865_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10081797.0	0.0	20-40	52.0	17.26075059438445	39.57664065245511	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10098955	3212906	10098955	403958200	1176988	398499099	1.3514024470848718	0.0362	0.3285	0.6353		
p1k_00866	11959133	9113589	42260	371021	0	0	0	0	29989	0	0	0	0	1339346	703404	359524	76.20610122824121	11959133.0	11588112.0	96.9	371021.0	3.1	p1k_00866_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11959133.0	0.0	20-40	48.0	17.66264976516545	39.50200938479403	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11980899	3853621	11980899	479235960	1517799	472593703	1.3860097226426833	0.0567	0.4238	0.5195		
p1k_00867	12549106	9578649	103003	472534	0	0	0	0	72256	0	0	0	0	1150228	689812	482624	76.32933373899304	12549106.0	12076572.0	96.23	472534.0	3.77	p1k_00867_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12549106.0	0.0	20-40	48.0	16.804428207303275	39.519182083568346	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12570677	3999213	12570677	502827080	1417937	496115983	1.3346729456178057	0.0509	0.4177	0.5314		
p1k_00868	7461474	4831250	97509	375991	0	0	0	0	403677	0	0	0	0	967409	430883	354755	64.74927072050374	7461474.0	7085483.0	94.96	375991.0	5.04	p1k_00868_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7461474.0	0.0	20-40	49.0	20.70136391889037	39.51854861385297	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7481211	2343068	7481211	299248440	1117913	295013937	1.4150459731719904	0.0533	0.4369	0.5098		
p1k_00869	7929680	4957017	300553	278227	0	0	0	0	358285	0	0	0	0	1217337	490887	327374	62.51219469133685	7929680.0	7651453.0	96.49	278227.0	3.51	p1k_00869_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7929680.0	0.0	20-40	49.0	19.083563924288114	39.4934685888964	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	7949826	2519752	7949826	317993040	1155107	313321895	1.4689456725216377	0.0534	0.4394	0.5073		
p1k_00870	8408593	5639649	208345	318825	0	0	0	0	217889	0	0	0	0	1232795	422926	368164	67.0700674892934	8408593.0	8089768.0	96.21	318825.0	3.79	p1k_00870_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8408593.0	0.0	20-40	51.0	21.578006547553503	39.570259852034695	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	8434117	2511738	8434117	337364680	1735064	332237692	1.5197168832255945	0.0544	0.4281	0.5175		
p1k_00871	4700292	2956807	214193	189537	0	0	0	0	248526	0	0	0	0	637240	238876	215113	62.90687897688058	4700292.0	4510755.0	95.97	189537.0	4.03	p1k_00871_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4700292.0	0.0	20-40	51.0	26.12502240461942	39.57252038809504	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	4713323	1456712	4713323	188532920	725044	185865520	1.4148192262656305	0.0546	0.4143	0.5311		
p1k_00872	20053868	14050012	337904	924028	0	0	0	0	138036	0	0	0	0	3039715	940381	623792	70.06135674175177	20053868.0	19129840.0	95.39	924028.0	4.61	p1k_00872_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20053868.0	0.0	20-40	49.0	14.227848618833564	39.50341126210664	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	20089315	6436534	20089315	803572600	2498403	792501841	1.3776924449639023	0.0404	0.4654	0.4942		
p1k_00873	10442342	7177687	394514	208261	0	0	0	0	67733	0	0	0	0	1804304	491912	297931	68.7363715917368	10442342.0	10234081.0	98.01	208261.0	1.99	p1k_00873_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10442342.0	0.0	20-40	49.0	17.40534738985428	39.483027179151954	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10460992	3395804	10460992	418439680	1251706	412460448	1.4289352290872606	0.0362	0.4607	0.5031		
p1k_00874	8941790	6543242	38545	355807	0	0	0	0	28994	0	0	0	0	1109251	630480	235471	73.17597483277957	8941790.0	8585983.0	96.02	355807.0	3.98	p1k_00874_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8941790.0	0.0	20-40	49.0	18.737913664364022	39.55320825024967	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	8960712	2768562	8960712	358428480	2581313	351999950	1.7935321434278884	0.0718	0.4748	0.4534		
p1k_00875	9332122	6850468	30024	314445	0	0	0	0	69227	0	0	0	0	1100294	688196	279468	73.4073986602404	9332122.0	9017677.0	96.63	314445.0	3.37	p1k_00875_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9332122.0	0.0	20-40	48.0	17.788164178789536	39.55540786972138	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	9351328	3218943	9351328	374053120	1410324	368342895	1.5265813048157435	0.0728	0.4579	0.4693		
p1k_00876	7750728	5171872	504766	275067	0	0	0	0	85988	0	0	0	0	1019088	463203	230744	66.72756417203648	7750728.0	7475661.0	96.45	275067.0	3.55	p1k_00876_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7750728.0	0.0	20-40	47.0	18.250120620436057	39.5002265593632	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7769445	2572160	7769445	310777800	1070242	306291550	1.4435554920589566	0.0545	0.453	0.4925		
p1k_00877	79090565	53549255	3413822	3315402	0	0	0	0	678889	0	0	0	0	11212678	4452800	2467719	67.70624915879662	79090565.0	75775163.0	95.81	3315402.0	4.19	p1k_00877_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	79090565.0	0.0	20-40	48.0	7.137885445049526	39.510233932454526	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	79260326	25761967	79260326	3170413040	10205978	3126104447	1.3975653153382184	0.0518	0.4548	0.4934		
p1k_00878	12372442	9246118	224488	277844	0	0	0	0	104046	0	0	0	0	1488391	538580	492975	74.7315525908305	12372442.0	12094598.0	97.75	277844.0	2.25	p1k_00878_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12372442.0	0.0	20-40	50.0	16.683690932428476	39.52649719432914	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12391166	3867826	12391166	495646640	1300229	489210363	1.2985616123615809	0.043	0.4352	0.5218		
p1k_00879	19609847	14616093	122529	864367	0	0	0	0	130090	0	0	0	0	2207117	961260	708391	74.53445710208754	19609847.0	18745480.0	95.59	864367.0	4.41	p1k_00879_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19609847.0	0.0	20-40	49.0	14.20589702417899	39.51088358822993	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	19647032	6276931	19647032	785881280	2410926	775116740	1.3697412413233714	0.0489	0.4326	0.5185		
p1k_00880	11733892	7847135	660305	947283	0	0	0	0	30108	0	0	0	0	1338537	551111	359413	66.87580727690352	11733892.0	10786609.0	91.93	947283.0	8.07	p1k_00880_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11733892.0	0.0	20-40	49.0	18.599971759642944	39.49873213423134	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11758848	3803592	11758848	470353920	1599058	463676748	1.4196059001698125	0.0535	0.424	0.5225		
p1k_00881	10205753	7245494	451744	275381	0	0	0	0	47190	0	0	0	0	1383906	467363	334675	70.9942127739129	10205753.0	9930372.0	97.3	275381.0	2.7	p1k_00881_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10205753.0	0.0	20-40	50.0	19.30396936610769	39.5244220588133	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10220840	3210393	10220840	408833600	1040723	403514073	1.3011472149060157	0.0502	0.4407	0.5091		
p1k_00882	12746265	10252637	230277	264004	0	0	0	0	190875	0	0	0	0	694481	603611	510380	80.43640235002175	12746265.0	12482261.0	97.93	264004.0	2.07	p1k_00882_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12746265.0	0.0	20-40	51.0	17.95661349283133	39.43591797283361	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12764528	1669957	12764528	505242846	1677727	501527022	0.7354530656728983	0.0388	0.3994	0.5618		
p1k_00883	13555921	10597499	577579	293040	0	0	0	0	230773	0	0	0	0	701258	624725	531047	78.17616375899506	13555921.0	13262881.0	97.84	293040.0	2.16	p1k_00883_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13555921.0	0.0	20-40	51.0	17.40499805922708	39.44012782311139	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	13578580	1768428	13578580	537461642	1890013	533411060	0.7536504344620746	0.0388	0.3893	0.5718		
p1k_00884	12796515	10455193	5698	313457	0	0	0	0	186803	0	0	0	0	709427	601705	524232	81.70344035075175	12796515.0	12483058.0	97.55	313457.0	2.45	p1k_00884_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12796515.0	0.0	20-40	50.0	19.34043662753039	39.34174749922147	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12815322	1665465	12815322	507316674	1701821	503585600	0.7354526652124191	0.0388	0.4099	0.5513		
p1k_00885	11893593	9706366	5480	272280	0	0	0	0	192318	0	0	0	0	619745	755232	342172	81.61003996017016	11893593.0	11621313.0	97.71	272280.0	2.29	p1k_00885_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11893593.0	0.0	20-40	49.0	19.349976319455777	38.91278976840725	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11911009	5067154	11911009	471517170	1582443	462957090	1.8154333595105347	0.0393	0.4081	0.5526		
p1k_00886	12188565	726829	10586	10993290	0	0	0	0	110259	0	0	0	0	268022	41142	38437	5.963204035913989	12188565.0	1195275.0	9.81	10993290.0	90.19	p1k_00886_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12188565.0	0.0	20-101	51.0	16.670862985061767	99.7320349032064	pass	pass	fail	pass	warn	pass	pass	warn	fail	warn	pass	2.6	12242707	3921453	12242707	1236513407	2935808	1223981792	1.013463738367699	0.0582	0.4054	0.5364		
p1k_00887	13015021	820004	31015	11676995	0	0	0	0	116875	0	0	0	0	283109	44183	42840	6.300443157179693	13015021.0	1338026.0	10.28	11676995.0	89.72	p1k_00887_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13015021.0	0.0	20-101	51.0	14.291480968850353	99.74298082192875	pass	pass	fail	pass	warn	pass	pass	warn	fail	warn	pass	2.6	13080438	4176512	13080438	1321124238	3286496	1307325241	1.0444889740945014	0.0518	0.4032	0.5451		
p1k_00888	12627923	781404	11586	11390353	0	0	0	0	125731	0	0	0	0	234302	42080	42467	6.1879059604655495	12627923.0	1237570.0	9.8	11390353.0	90.2	p1k_00888_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12627923.0	0.0	20-101	51.0	12.849847268864012	99.74505102699788	pass	pass	fail	pass	warn	pass	pass	warn	fail	warn	pass	2.6	12685149	4069355	12685149	1281200049	3088759	1268517790	0.9898734401312844	0.0456	0.416	0.5384		
p1k_00889	16604886	1062648	15882	14950419	0	0	0	0	159604	0	0	0	0	302799	55688	57846	6.399610331561445	16604886.0	1654467.0	9.96	14950419.0	90.04	p1k_00889_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16604886.0	0.0	20-101	51.0	8.329152838312153	99.72980928625466	pass	pass	fail	pass	warn	pass	pass	warn	fail	warn	pass	2.6	16686933	5393761	16686933	1685380233	4002471	1667788977	1.0437559225841473	0.0381	0.4185	0.5435		
p1k_00890	10120105	7346307	47392	320780	0	0	0	0	316294	0	0	0	0	1412948	311134	365250	72.59121323345954	10120105.0	9799325.0	96.83	320780.0	3.17	p1k_00890_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10120105.0	0.0	20-51	51.0	21.33752179682974	50.52981011560651	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10129225	3197035	10129225	516590475	950279	511464407	0.992288524096384	0.0267	0.4809	0.4924		
p1k_00891	8723280	6080459	54400	335876	0	0	0	0	288033	0	0	0	0	1419955	241106	303451	69.70381553727498	8723280.0	8387404.0	96.15	335876.0	3.85	p1k_00891_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8723280.0	0.0	20-51	52.0	21.924170925345337	50.5298086270302	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8731989	2791298	8731989	445331439	818532	440877808	1.0000710953623018	0.0263	0.49	0.4837		
p1k_00892	5004584	3691917	31835	206884	0	0	0	0	228008	0	0	0	0	437335	209668	198937	73.77070701580791	5004584.0	4797700.0	95.87	206884.0	4.13	p1k_00892_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5004584.0	0.0	20-51	50.0	23.78103034143473	50.55430041737735	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	5008229	1590293	5008229	255419679	447742	252893060	0.989202950176756	0.0338	0.4011	0.5651		
p1k_00893	6517891	4697274	29605	274014	0	0	0	0	302299	0	0	0	0	701540	254830	258329	72.06739112390802	6517891.0	6243877.0	95.8	274014.0	4.2	p1k_00893_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6517891.0	0.0	20-51	50.0	22.011736546231084	50.55247778767703	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	6523624	2076967	6523624	332704824	608312	329388335	0.996826243793808	0.0299	0.427	0.5432		
p1k_00894	5123832	3779693	19767	294348	0	0	0	0	182167	0	0	0	0	477525	195916	174416	73.76691897782753	5123832.0	4829484.0	94.26	294348.0	5.74	p1k_00894_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5123832.0	0.0	20-51	49.0	25.477215356816803	50.51127242267116	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5130030	1634401	5130030	261631530	611524	258874875	1.0536402091903831	0.0329	0.4271	0.5399		
p1k_00895	5804703	4259641	32840	297405	0	0	0	0	252418	0	0	0	0	520367	237871	204161	73.38258305377553	5804703.0	5507298.0	94.88	297405.0	5.12	p1k_00895_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5804703.0	0.0	20-51	48.0	24.357689244035356	50.507308642664405	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5811508	1853767	5811508	296386908	697647	293248894	1.0587559420809505	0.0344	0.432	0.5336		
p1k_00896	6328714	4285706	17960	376774	0	0	0	0	619401	0	0	0	0	514221	210373	304279	67.71843379239448	6328714.0	5951940.0	94.05	376774.0	5.95	p1k_00896_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6328714.0	0.0	20-51	51.0	21.914880605047696	50.55881874263871	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	6338251	1993443	6338251	323250801	820238	319814866	1.062931627507398	0.031	0.4251	0.5439		
